,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,character,friend,husband
933,,,,11989,15,1.572332596330625,Category,Feature,,,,,,,,,,,,,,,Subject
934,,,,11984,20,2.073824275654713,Category,Feature,,,,,,,,,,,,,,,Subject
935,,,,11974,30,3.0223238802856898,Category,Feature,,,,,,,,,,,,,,,Subject
936,,,,11964,40,3.093693632946515,Category,Feature,,,,,,,,,,,,,,,Subject
937,,,,11954,50,2.8703447787160554,Category,Feature,,,,,,,,,,,,,,,Subject
938,,,,11944,60,2.667031373431664,Category,Feature,,,,,,,,,,,,,,,Subject
939,,,,11934,70,2.591331989475637,Category,Feature,,,,,,,,,,,,,,,Subject
940,,,,12003,1,0.023758508538082,Category,,Feature,,,,,,,,,,,,,,Subject
941,,,,11999,5,0.11416268829428808,Category,,Feature,,,,,,,,,,,,,,Subject
942,,,,11994,10,0.22684283944314035,Category,,Feature,,,,,,,,,,,,,,Subject
943,,,,11989,15,0.3381811058387644,Category,,Feature,,,,,,,,,,,,,,Subject
944,,,,11984,20,0.44943008603955226,Category,,Feature,,,,,,,,,,,,,,Subject
945,,,,11974,30,0.6671443433802988,Category,,Feature,,,,,,,,,,,,,,Subject
946,,,,11964,40,0.776586713155183,Category,,Feature,,,,,,,,,,,,,,Subject
947,,,,11954,50,0.8262110940048666,Category,,Feature,,,,,,,,,,,,,,Subject
948,,,,11944,60,0.8660208557670313,Category,,Feature,,,,,,,,,,,,,,Subject
949,,,,11934,70,0.8847421763571515,Category,,Feature,,,,,,,,,,,,,,Subject
950,,,,12003,1,0.06487979321981849,Category,,,Feature,,,,,,,,,,,,,Subject
951,,,,11999,5,0.2615282906431038,Category,,,Feature,,,,,,,,,,,,,Subject
952,,,,11994,10,0.43740102962264443,Category,,,Feature,,,,,,,,,,,,,Subject
953,,,,11989,15,0.5620913334743501,Category,,,Feature,,,,,,,,,,,,,Subject
954,,,,11984,20,0.6416188230911819,Category,,,Feature,,,,,,,,,,,,,Subject
955,,,,11974,30,0.7656780363320641,Category,,,Feature,,,,,,,,,,,,,Subject
956,,,,11964,40,0.6157121844574411,Category,,,Feature,,,,,,,,,,,,,Subject
957,,,,11954,50,0.6032803929325093,Category,,,Feature,,,,,,,,,,,,,Subject
958,,,,11944,60,0.6230722531907482,Category,,,Feature,,,,,,,,,,,,,Subject
959,,,,11934,70,0.6296448345555793,Category,,,Feature,,,,,,,,,,,,,Subject
960,,,,12003,1,0.7364154133360583,Category,,,,Feature,,,,,,,,,,,,Subject
961,,,,11999,5,3.6552355882774883,Category,,,,Feature,,,,,,,,,,,,Subject
962,,,,11994,10,7.231411060002098,Category,,,,Feature,,,,,,,,,,,,Subject
963,,,,11989,15,10.164863261949957,Category,,,,Feature,,,,,,,,,,,,Subject
964,,,,11984,20,11.91873177204992,Category,,,,Feature,,,,,,,,,,,,Subject
965,,,,11974,30,13.184733171452176,Category,,,,Feature,,,,,,,,,,,,Subject
966,,,,11964,40,2.658241057628862,Category,,,,Feature,,,,,,,,,,,,Subject
967,,,,11954,50,0.6588110601243775,Category,,,,Feature,,,,,,,,,,,,Subject
968,,,,11944,60,0.209714380313529,Category,,,,Feature,,,,,,,,,,,,Subject
969,,,,11934,70,0.15033821794881932,Category,,,,Feature,,,,,,,,,,,,Subject
970,,,,33610,1,0.6684997390864691,Category,,,,,Feature,,,,,,,,,,,Subject
971,,,,33606,5,3.337204653191849,Category,,,,,Feature,,,,,,,,,,,Subject
972,,,,33601,10,6.644238008002941,Category,,,,,Feature,,,,,,,,,,,Subject
973,,,,33596,15,9.698200883197192,Category,,,,,Feature,,,,,,,,,,,Subject
974,,,,33591,20,12.030181607888824,Category,,,,,Feature,,,,,,,,,,,Subject
975,,,,33581,30,14.274462800828502,Category,,,,,Feature,,,,,,,,,,,Subject
976,,,,33571,40,3.3629264113657436,Category,,,,,Feature,,,,,,,,,,,Subject
977,,,,33561,50,0.8091719928493855,Category,,,,,Feature,,,,,,,,,,,Subject
978,,,,33551,60,0.2159942915541291,Category,,,,,Feature,,,,,,,,,,,Subject
979,,,,33541,70,0.12664080423918514,Category,,,,,Feature,,,,,,,,,,,Subject
980,,,,12003,1,0.20592208567805353,Category,,,,,,Feature,,,,,,,,,,Subject
981,,,,11999,5,1.0285601030779123,Category,,,,,,Feature,,,,,,,,,,Subject
982,,,,11994,10,2.050327428372306,Category,,,,,,Feature,,,,,,,,,,Subject
983,,,,11989,15,3.054153731095189,Category,,,,,,Feature,,,,,,,,,,Subject
984,,,,11984,20,4.0272768650486634,Category,,,,,,Feature,,,,,,,,,,Subject
985,,,,11974,30,5.846483285941102,Category,,,,,,Feature,,,,,,,,,,Subject
986,,,,11964,40,5.17610453891484,Category,,,,,,Feature,,,,,,,,,,Subject
987,,,,11954,50,4.044158944922254,Category,,,,,,Feature,,,,,,,,,,Subject
988,,,,11944,60,3.0891077729202396,Category,,,,,,Feature,,,,,,,,,,Subject
989,,,,11934,70,2.7810147034466204,Category,,,,,,Feature,,,,,,,,,,Subject
990,,,,12003,1,0.8115750954889263,Category,,,,,,,Feature,,,,,,,,,Subject
991,,,,11999,5,4.0376603069134624,Category,,,,,,,Feature,,,,,,,,,Subject
992,,,,11994,10,8.001519021349617,Category,,,,,,,Feature,,,,,,,,,Subject
993,,,,11989,15,11.15409806895758,Category,,,,,,,Feature,,,,,,,,,Subject
994,,,,11984,20,12.716117577861985,Category,,,,,,,Feature,,,,,,,,,Subject
995,,,,11974,30,13.4504720380262,Category,,,,,,,Feature,,,,,,,,,Subject
996,,,,11964,40,1.77638483609098,Category,,,,,,,Feature,,,,,,,,,Subject
997,,,,11954,50,0.3393182468320778,Category,,,,,,,Feature,,,,,,,,,Subject
998,,,,11944,60,0.05896190623763615,Category,,,,,,,Feature,,,,,,,,,Subject
999,,,,11934,70,0.025111908047203285,Category,,,,,,,Feature,,,,,,,,,Subject
1000,,,,12003,1,0.9248171104772633,Category,,,,,,,,Feature,,,,,,,,Subject
1001,,,,11999,5,4.538763991876884,Category,,,,,,,,Feature,,,,,,,,Subject
1002,,,,11994,10,8.949026719404156,Category,,,,,,,,Feature,,,,,,,,Subject
1003,,,,11989,15,12.065459496453704,Category,,,,,,,,Feature,,,,,,,,Subject
1004,,,,11984,20,13.075912480989878,Category,,,,,,,,Feature,,,,,,,,Subject
1005,,,,11974,30,13.464495444552421,Category,,,,,,,,Feature,,,,,,,,Subject
1006,,,,11964,40,1.343696774803017,Category,,,,,,,,Feature,,,,,,,,Subject
1007,,,,11954,50,0.32769815608333863,Category,,,,,,,,Feature,,,,,,,,Subject
1008,,,,11944,60,0.11660284369790494,Category,,,,,,,,Feature,,,,,,,,Subject
1009,,,,11934,70,0.07766610720244703,Category,,,,,,,,Feature,,,,,,,,Subject
1010,,,,12003,1,0.01304661183150575,Category,,,,,,,,,Feature,,,,,,,Subject
1011,,,,11999,5,0.06484974431854476,Category,,,,,,,,,Feature,,,,,,,Subject
1012,,,,11994,10,0.12272736083310637,Category,,,,,,,,,Feature,,,,,,,Subject
1013,,,,11989,15,0.1756866130397668,Category,,,,,,,,,Feature,,,,,,,Subject
1014,,,,11984,20,0.2233324451922008,Category,,,,,,,,,Feature,,,,,,,Subject
1015,,,,11974,30,0.31273361641589886,Category,,,,,,,,,Feature,,,,,,,Subject
1016,,,,11964,40,0.34140364399866285,Category,,,,,,,,,Feature,,,,,,,Subject
1017,,,,11954,50,0.35106393063494334,Category,,,,,,,,,Feature,,,,,,,Subject
1018,,,,11944,60,0.3556633956618448,Category,,,,,,,,,Feature,,,,,,,Subject
1019,,,,11934,70,0.3563026079223145,Category,,,,,,,,,Feature,,,,,,,Subject
1020,,,,12003,1,0.036949938421323894,Category,,,,,,,,,,Feature,,,,,,Subject
1021,,,,11999,5,0.17320345640947254,Category,,,,,,,,,,Feature,,,,,,Subject
1022,,,,11994,10,0.339978970677401,Category,,,,,,,,,,Feature,,,,,,Subject
1023,,,,11989,15,0.5042757884757983,Category,,,,,,,,,,Feature,,,,,,Subject
1024,,,,11984,20,0.6660098083204887,Category,,,,,,,,,,Feature,,,,,,Subject
1025,,,,11974,30,0.9788334779050768,Category,,,,,,,,,,Feature,,,,,,Subject
1026,,,,11964,40,1.108307332018721,Category,,,,,,,,,,Feature,,,,,,Subject
1027,,,,11954,50,1.1457425439225881,Category,,,,,,,,,,Feature,,,,,,Subject
1028,,,,11944,60,1.1753774443404137,Category,,,,,,,,,,Feature,,,,,,Subject
1029,,,,11934,70,1.1854299614810484,Category,,,,,,,,,,Feature,,,,,,Subject
1030,,,,12003,1,0.0846186129179131,Category,,,,,,,,,,,Feature,,,,,Subject
1031,,,,11999,5,0.4198513590954707,Category,,,,,,,,,,,Feature,,,,,Subject
1032,,,,11994,10,0.8356829528784091,Category,,,,,,,,,,,Feature,,,,,Subject
1033,,,,11989,15,1.2475499129751852,Category,,,,,,,,,,,Feature,,,,,Subject
1034,,,,11984,20,1.651137441531636,Category,,,,,,,,,,,Feature,,,,,Subject
1035,,,,11974,30,2.4304122241294994,Category,,,,,,,,,,,Feature,,,,,Subject
1036,,,,11964,40,2.5847671991490087,Category,,,,,,,,,,,Feature,,,,,Subject
1037,,,,11954,50,2.4938168175569135,Category,,,,,,,,,,,Feature,,,,,Subject
1038,,,,11944,60,2.423528371927475,Category,,,,,,,,,,,Feature,,,,,Subject
1039,,,,11934,70,2.3934592268763804,Category,,,,,,,,,,,Feature,,,,,Subject
1040,,,,12003,1,0.3102808113067394,,Feature,,,,,,,,,,,Category,,,,Subject
1041,,,,11999,5,1.5465451991656727,,Feature,,,,,,,,,,,Category,,,,Subject
1042,,,,11994,10,3.0688111070862676,,Feature,,,,,,,,,,,Category,,,,Subject
1043,,,,11989,15,4.532008253342625,,Feature,,,,,,,,,,,Category,,,,Subject
1044,,,,11984,20,5.897831531633476,,Feature,,,,,,,,,,,Category,,,,Subject
1045,,,,11974,30,8.265617074126702,,Feature,,,,,,,,,,,Category,,,,Subject
1046,,,,11964,40,5.959191791409863,,Feature,,,,,,,,,,,Category,,,,Subject
1047,,,,11954,50,3.8510881065684686,,Feature,,,,,,,,,,,Category,,,,Subject
1048,,,,11944,60,2.564425850877889,,Feature,,,,,,,,,,,Category,,,,Subject
1049,,,,11934,70,2.1566008884026524,,Feature,,,,,,,,,,,Category,,,,Subject
1050,,,,12003,1,0.3769537245361473,,,Feature,,,,,,,,,,Category,,,,Subject
1051,,,,11999,5,1.8826762710611278,,,Feature,,,,,,,,,,Category,,,,Subject
1052,,,,11994,10,3.744485148046316,,,Feature,,,,,,,,,,Category,,,,Subject
1053,,,,11989,15,5.531648729644367,,,Feature,,,,,,,,,,Category,,,,Subject
1054,,,,11984,20,7.162452625917825,,,Feature,,,,,,,,,,Category,,,,Subject
1055,,,,11974,30,9.778901897525971,,,Feature,,,,,,,,,,Category,,,,Subject
1056,,,,11964,40,5.914112152558037,,,Feature,,,,,,,,,,Category,,,,Subject
1057,,,,11954,50,3.161863979038955,,,Feature,,,,,,,,,,Category,,,,Subject
1058,,,,11944,60,1.6367787148534465,,,Feature,,,,,,,,,,Category,,,,Subject
1059,,,,11934,70,1.2418355203987195,,,Feature,,,,,,,,,,Category,,,,Subject
1060,,,,12003,1,0.30789526711652193,,,,Feature,,,,,,,,,Category,,,,Subject
1061,,,,11999,5,1.5340283781136757,,,,Feature,,,,,,,,,Category,,,,Subject
1062,,,,11994,10,3.043473590560537,,,,Feature,,,,,,,,,Category,,,,Subject
1063,,,,11989,15,4.493743748562026,,,,Feature,,,,,,,,,Category,,,,Subject
1064,,,,11984,20,5.845059069585259,,,,Feature,,,,,,,,,Category,,,,Subject
1065,,,,11974,30,8.177405951700655,,,,Feature,,,,,,,,,Category,,,,Subject
1066,,,,11964,40,5.90335864884506,,,,Feature,,,,,,,,,Category,,,,Subject
1067,,,,11954,50,3.8451872417379294,,,,Feature,,,,,,,,,Category,,,,Subject
1068,,,,11944,60,2.6057925807595566,,,,Feature,,,,,,,,,Category,,,,Subject
1069,,,,11934,70,2.217187802871795,,,,Feature,,,,,,,,,Category,,,,Subject
1070,,,,12003,1,0.17082465049802245,,,,,Feature,,,,,,,,Category,,,,Subject
1071,,,,11999,5,0.8443536841861352,,,,,Feature,,,,,,,,Category,,,,Subject
1072,,,,11994,10,1.6758518052146174,,,,,Feature,,,,,,,,Category,,,,Subject
1073,,,,11989,15,2.483890231660445,,,,,Feature,,,,,,,,Category,,,,Subject
1074,,,,11984,20,3.255257188422151,,,,,Feature,,,,,,,,Category,,,,Subject
1075,,,,11974,30,4.655664047678608,,,,,Feature,,,,,,,,Category,,,,Subject
1076,,,,11964,40,4.148486600732469,,,,,Feature,,,,,,,,Category,,,,Subject
1077,,,,11954,50,3.435413771360593,,,,,Feature,,,,,,,,Category,,,,Subject
1078,,,,11944,60,2.8996231986802123,,,,,Feature,,,,,,,,Category,,,,Subject
1079,,,,11934,70,2.715005612992826,,,,,Feature,,,,,,,,Category,,,,Subject
1080,,,,12003,1,0.9675296991355533,,,,,,Feature,,,,,,,Category,,,,Subject
1081,,,,11999,5,4.80171919995986,,,,,,Feature,,,,,,,Category,,,,Subject
1082,,,,11994,10,9.51637173841692,,,,,,Feature,,,,,,,Category,,,,Subject
1083,,,,11989,15,12.767955076671347,,,,,,Feature,,,,,,,Category,,,,Subject
1084,,,,11984,20,13.432930008543604,,,,,,Feature,,,,,,,Category,,,,Subject
1085,,,,11974,30,13.540759935565445,,,,,,Feature,,,,,,,Category,,,,Subject
1086,,,,11964,40,0.6054604882660629,,,,,,Feature,,,,,,,Category,,,,Subject
1087,,,,11954,50,0.0839817607666015,,,,,,Feature,,,,,,,Category,,,,Subject
1088,,,,11944,60,0.020074650707473246,,,,,,Feature,,,,,,,Category,,,,Subject
1089,,,,11934,70,0.015067631495557777,,,,,,Feature,,,,,,,Category,,,,Subject
1090,,,,12003,1,0.08625070173550048,,,,,,,Feature,,,,,,Category,,,,Subject
1091,,,,11999,5,0.3254986380747302,,,,,,,Feature,,,,,,Category,,,,Subject
1092,,,,11994,10,0.5195051274266,,,,,,,Feature,,,,,,Category,,,,Subject
1093,,,,11989,15,0.6089905376115395,,,,,,,Feature,,,,,,Category,,,,Subject
1094,,,,11984,20,0.6449847249241638,,,,,,,Feature,,,,,,Category,,,,Subject
1095,,,,11974,30,0.6786893052907997,,,,,,,Feature,,,,,,Category,,,,Subject
1096,,,,11964,40,0.3757039628075106,,,,,,,Feature,,,,,,Category,,,,Subject
1097,,,,11954,50,0.3359079006827882,,,,,,,Feature,,,,,,Category,,,,Subject
1098,,,,11944,60,0.34352179028178237,,,,,,,Feature,,,,,,Category,,,,Subject
1099,,,,11934,70,0.34667941506220856,,,,,,,Feature,,,,,,Category,,,,Subject
1100,,,,12003,1,0.38030537157084127,,,,,,,,Feature,,,,,Category,,,,Subject
1101,,,,11999,5,1.8956624157067752,,,,,,,,Feature,,,,,Category,,,,Subject
1102,,,,11994,10,3.7598924161170024,,,,,,,,Feature,,,,,Category,,,,Subject
1103,,,,11989,15,5.530513091471023,,,,,,,,Feature,,,,,Category,,,,Subject
1104,,,,11984,20,7.132495426506755,,,,,,,,Feature,,,,,Category,,,,Subject
1105,,,,11974,30,9.691603757940166,,,,,,,,Feature,,,,,Category,,,,Subject
1106,,,,11964,40,5.9076164097978925,,,,,,,,Feature,,,,,Category,,,,Subject
1107,,,,11954,50,3.2352379905476356,,,,,,,,Feature,,,,,Category,,,,Subject
1108,,,,11944,60,1.7643313082112508,,,,,,,,Feature,,,,,Category,,,,Subject
1109,,,,11934,70,1.4016823799613527,,,,,,,,Feature,,,,,Category,,,,Subject
1110,,,,12003,1,0.32572940467586164,,,,,,,,,Feature,,,,Category,,,,Subject
1111,,,,11999,5,1.6215899819555109,,,,,,,,,Feature,,,,Category,,,,Subject
1112,,,,11994,10,3.2174930627907674,,,,,,,,,Feature,,,,Category,,,,Subject
1113,,,,11989,15,4.741369023863572,,,,,,,,,Feature,,,,Category,,,,Subject
1114,,,,11984,20,6.144349017505964,,,,,,,,,Feature,,,,Category,,,,Subject
1115,,,,11974,30,8.472580840479893,,,,,,,,,Feature,,,,Category,,,,Subject
1116,,,,11964,40,5.9159159966771755,,,,,,,,,Feature,,,,Category,,,,Subject
1117,,,,11954,50,3.7350078398643407,,,,,,,,,Feature,,,,Category,,,,Subject
1118,,,,11944,60,2.3695612830631116,,,,,,,,,Feature,,,,Category,,,,Subject
1119,,,,11934,70,1.965660504541456,,,,,,,,,Feature,,,,Category,,,,Subject
1120,,,,12003,1,0.051053695653538705,,,,,,,,,,Feature,,,Category,,,,Subject
1121,,,,11999,5,0.24876617697263956,,,,,,,,,,Feature,,,Category,,,,Subject
1122,,,,11994,10,0.4894804735536128,,,,,,,,,,Feature,,,Category,,,,Subject
1123,,,,11989,15,0.7208708010027282,,,,,,,,,,Feature,,,Category,,,,Subject
1124,,,,11984,20,0.9412138225705624,,,,,,,,,,Feature,,,Category,,,,Subject
1125,,,,11974,30,1.352518248789547,,,,,,,,,,Feature,,,Category,,,,Subject
1126,,,,11964,40,1.4651013206607442,,,,,,,,,,Feature,,,Category,,,,Subject
1127,,,,11954,50,1.5040781818734483,,,,,,,,,,Feature,,,Category,,,,Subject
1128,,,,11944,60,1.521056327358175,,,,,,,,,,Feature,,,Category,,,,Subject
1129,,,,11934,70,1.5265765624633347,,,,,,,,,,Feature,,,Category,,,,Subject
1130,,,,12003,1,0.33396520207850167,,,,,,,,,,,Feature,,Category,,,,Subject
1131,,,,11999,5,1.6637005065659891,,,,,,,,,,,Feature,,Category,,,,Subject
1132,,,,11994,10,3.3003425136807922,,,,,,,,,,,Feature,,Category,,,,Subject
1133,,,,11989,15,4.870136409740384,,,,,,,,,,,Feature,,Category,,,,Subject
1134,,,,11984,20,6.323831063371871,,,,,,,,,,,Feature,,Category,,,,Subject
1135,,,,11974,30,8.721731173239831,,,,,,,,,,,Feature,,Category,,,,Subject
1136,,,,11964,40,5.900146439213299,,,,,,,,,,,Feature,,Category,,,,Subject
1137,,,,11954,50,3.67205163534803,,,,,,,,,,,Feature,,Category,,,,Subject
1138,,,,11944,60,2.3103242726489825,,,,,,,,,,,Feature,,Category,,,,Subject
1139,,,,11934,70,1.9324888375246976,,,,,,,,,,,Feature,,Category,,,,Subject
1140,,,,12003,1,0.9873209019970262,,,,,,,,,,,,Feature,Category,,,,Subject
1141,,,,11999,5,4.884925789508686,,,,,,,,,,,,Feature,Category,,,,Subject
1142,,,,11994,10,9.667945540993244,,,,,,,,,,,,Feature,Category,,,,Subject
1143,,,,11989,15,12.918914568252093,,,,,,,,,,,,Feature,Category,,,,Subject
1144,,,,11984,20,13.464007976949167,,,,,,,,,,,,Feature,Category,,,,Subject
1145,,,,11974,30,13.54059290700356,,,,,,,,,,,,Feature,Category,,,,Subject
1146,,,,11964,40,0.5130901018742374,,,,,,,,,,,,Feature,Category,,,,Subject
1147,,,,11954,50,0.0839817607666015,,,,,,,,,,,,Feature,Category,,,,Subject
1148,,,,11944,60,0.020074650707473246,,,,,,,,,,,,Feature,Category,,,,Subject
1149,,,,11934,70,0.015067631495557777,,,,,,,,,,,,Feature,Category,,,,Subject
