,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,i,lemma,neg,sent_i,t,text
1404,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,I,,15381,expect,True,15377,15381,expect
1405,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,I,,15381,expect,True,15377,15381,expect
1406,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,I,,15381,expect,True,15377,15381,expect
1407,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,I,,15381,expect,True,15377,15381,expect
1408,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,it,,15387,good,False,15377,15387,good
1409,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,it,,15387,good,False,15377,15387,good
1410,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,it,,15387,good,False,15377,15387,good
1411,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,it,,15387,good,False,15377,15387,good
1412,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,it,,15387,good,False,15377,15387,good
1413,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,convict,,15446,bruise,False,15430,15446,bruised
1414,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,convict,,15446,bruise,False,15430,15446,bruised
1415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,convict,,15483,soldier,False,15461,15483,soldier
1416,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,convict,,15483,soldier,False,15461,15483,soldier
1417,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,convict,,15483,soldier,False,15461,15483,soldier
1418,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,convict,,15495,guard,False,15491,15495,guard
1419,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,convict,,15495,guard,False,15491,15495,guard
1420,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,convict,,15495,guard,False,15491,15495,guard
1421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I,him,15546,prevent,False,15543,15546,prevented
1422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,convict,,15570,gentleman,False,15567,15570,gentleman
1423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,convict,,15570,gentleman,False,15567,15570,gentleman
1424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,convict,,15577,villain,False,15567,15577,villain
1425,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,convict,,15577,villain,False,15567,15577,villain
1426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,15692,discovery,False,15687,15690,discovery
1427,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,15711,find,False,15703,15711,found
1428,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,15711,find,False,15703,15711,found
1429,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,15711,find,False,15703,15711,found
1430,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,15736,die,False,15733,15736,died
1431,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,15736,die,False,15733,15736,died
1432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,15736,die,False,15733,15736,died
1433,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,15739,bottom,False,15733,15739,bottom
1434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,15739,bottom,False,15733,15739,bottom
1435,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,he,,15820,lie,False,15819,15820,lies
1436,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,he,,15820,lie,False,15819,15820,lies
1437,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,he,,15820,lie,False,15819,15820,lies
1438,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,he,,15820,lie,False,15819,15820,lies
1439,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,15834,liar,False,15831,15834,liar
1440,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,15834,liar,False,15831,15834,liar
1441,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,he,,15835,bear,False,15831,15835,born
1442,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,he,,15835,bear,False,15831,15835,born
1443,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,he,,15840,die,False,15831,15840,die
1444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,he,,15840,die,False,15831,15840,die
1445,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,he,,15840,die,False,15831,15840,die
1446,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,15842,liar,False,15831,15842,liar
1447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,15842,liar,False,15831,15842,liar
1448,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,I,him,15865,defy,False,15864,15865,defy
1449,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,I,him,15865,defy,False,15864,15865,defy
1450,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,I,him,15865,defy,False,15864,15865,defy
1451,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,I,him,15865,defy,False,15864,15865,defy
1452,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,I,him,15865,defy,False,15864,15865,defy
1453,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,15943,villain,False,15938,15943,villain
1454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,15943,villain,False,15938,15943,villain
1455,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,my convict,,16055,soldier,False,16032,16055,soldiers
1456,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,my convict,,16055,soldier,False,16032,16055,soldiers
1457,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,my convict,,16055,soldier,False,16032,16055,soldiers
1458,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,me,16075,murder,False,16058,16075,murder
1459,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,me,16075,murder,False,16058,16075,murder
1460,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,me,16075,murder,False,16058,16075,murder
1461,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,me,16075,murder,False,16058,16075,murder
1462,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,me,16075,murder,False,16058,16075,murder
1463,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,me,16075,murder,False,16058,16075,murder
1464,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,my convict,,16092,fear,False,16083,16092,fear
1465,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,my convict,,16092,fear,False,16083,16092,fear
1466,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,my convict,,16092,fear,False,16083,16092,fear
1467,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,,16097,break,False,16083,16097,broke
1468,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,,16097,break,False,16083,16097,broke
1469,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,,16097,break,False,16083,16097,broke
1470,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my convict,,16097,break,False,16083,16097,broke
1471,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my convict,,16101,white,False,16083,16101,white
1472,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my convict,,16101,white,False,16083,16101,white
1473,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my convict,,16101,white,False,16083,16101,white
1474,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my convict,,16101,white,False,16083,16101,white
1475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,my convict,,16102,flake,False,16083,16097,flakes
1476,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,my convict,,16131,soldier,False,16127,16131,soldiers
1477,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,my convict,,16131,soldier,False,16127,16131,soldiers
1478,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,my convict,,16131,soldier,False,16127,16131,soldiers
1479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my convict,,16157,time,False,16127,16151,time
1480,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,16208,wait,False,16205,16208,waiting
1481,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,16208,wait,False,16205,16208,waiting
1482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,16235,comprehend,False,16224,16235,comprehended
1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,It,,16330,dark,False,16312,16322,dark
1484,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,we,,16334,depart,False,16332,16334,departed
1485,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,we,,16334,depart,False,16332,16334,departed
1486,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,we,,16334,depart,False,16332,16334,departed
1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,we,river,16372,bank,False,16352,16354,bank
1488,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,we,,16398,cannon,False,16391,16398,cannon
1489,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,we,,16398,cannon,False,16391,16398,cannon
1490,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,we,,16398,cannon,False,16391,16398,cannon
1491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,we,,16400,fire,False,16391,16394,fired
1492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,You,,16434,come,False,16416,16434,coming
1493,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,dike,,16536,muddy,False,16501,16536,muddy
1494,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,dike,,16536,muddy,False,16501,16536,muddy
1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,dike,,16538,gate,False,16501,16526,gate
1496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,torches,,16564,fire,False,16556,16560,fire
1497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,torches,,16567,track,False,16556,16560,track
1498,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16577,lie,False,16556,16577,lying
1499,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16577,lie,False,16556,16577,lying
1500,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16577,lie,False,16556,16577,lying
1501,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16577,lie,False,16556,16577,lying
1502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16588,black,False,16582,16588,black
1503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16588,black,False,16582,16588,black
1504,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16589,darkness,False,16582,16589,darkness
1505,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16589,darkness,False,16582,16589,darkness
1506,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16589,darkness,False,16582,16589,darkness
1507,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,16589,darkness,False,16582,16589,darkness
1508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,prisoners,,16612,limp,False,16591,16612,limped
1509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,prisoners,,16647,rest,False,16620,16647,rested
1510,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,we,,16665,hut,False,16650,16665,hut
1511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,we,,16665,hut,False,16650,16665,hut
1512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,we,,16694,hut,False,16688,16694,hut
1513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,we,,16694,hut,False,16688,16694,hut
1514,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,sergeant,,16785,kind,False,16781,16785,kind
1515,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,sergeant,,16785,kind,False,16781,16785,kind
1516,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,sergeant,,16785,kind,False,16781,16785,kind
1517,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,sergeant,,16799,convict,False,16781,16799,convict
1518,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,sergeant,,16799,convict,False,16781,16799,convict
1519,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,sergeant,,16799,convict,False,16781,16799,convict
1520,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,sergeant,,16799,convict,False,16781,16799,convict
1521,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,sergeant,,16799,convict,False,16781,16799,convict
1522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sergeant,,16807,draft,False,16781,16783,drafted
1523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sergeant,,16814,board,False,16781,16807,board
1524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,us,,16833,hut,False,16828,16833,hut
1525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,us,,16833,hut,False,16828,16833,hut
1526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sergeant,them,16839,fire,False,16828,16836,fire
1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,sergeant,them,16862,pity,False,16828,16862,pitied
1528,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sergeant,,16866,adventure,False,16828,16866,adventures
1529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sergeant,,16866,adventure,False,16828,16866,adventures
1530,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,escape,,16892,prevent,False,16890,16892,prevent
1531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sergeant,,16916,stand,False,16903,16912,standing
1532,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,man,me,17060,star,False,17051,17060,staring
1533,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,man,me,17060,star,False,17051,17060,staring
1534,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,man,me,17060,star,False,17051,17060,staring
1535,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,man,me,17060,star,False,17051,17060,staring
1536,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,man,me,17060,star,False,17051,17060,staring
1537,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,It,,17078,liquor,False,17066,17078,liquor
1538,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,It,,17078,liquor,False,17066,17078,liquor
1539,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,It,,17078,liquor,False,17066,17078,liquor
1540,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,It,,17078,liquor,False,17066,17078,liquor
1541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,you,,17169,eat,False,17160,17169,eat
1542,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17197,save,False,17174,17197,saving
1543,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17197,save,False,17174,17197,saving
1544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17197,save,False,17174,17197,saving
1545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,you,death,17218,starve,False,17203,17218,starved
1546,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,you,,17220,death,False,17203,17220,death
1547,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,you,,17220,death,False,17203,17220,death
1548,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,you,,17220,death,False,17203,17220,death
1549,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,you,,17220,death,False,17203,17220,death
1550,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,you,,17220,death,False,17203,17220,death
1551,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,you,,17220,death,False,17203,17220,death
1552,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,you,,17220,death,False,17203,17220,death
1553,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,We,,17279,stone,False,17256,17279,stones
1554,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,We,,17279,stone,False,17256,17279,stones
1555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ship,,17392,bar,False,17390,17403,barred
1556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cribbed,,17429,disappear,False,17414,17425,disappear
1557,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,17484,hope,False,17460,17484,hope
1558,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,17484,hope,False,17460,17484,hope
1559,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,17484,hope,False,17460,17484,hope
1560,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,17484,hope,False,17460,17484,hope
1561,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,17484,hope,False,17460,17484,hope
1562,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,17490,good,False,17460,17490,good
1563,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,17490,good,False,17460,17490,good
1564,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,17490,good,False,17460,17490,good
1565,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,17490,good,False,17460,17490,good
1566,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,17490,good,False,17460,17490,good
1567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,disclosure,it,17493,bottom,False,17460,17493,bottom
1568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,disclosure,it,17493,bottom,False,17460,17493,bottom
1569,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,I,,17506,tenderness,False,17498,17506,tenderness
1570,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,I,,17506,tenderness,False,17498,17506,tenderness
1571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,I,,17508,conscience,False,17498,17508,conscience
1572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,I,,17508,conscience,False,17498,17508,conscience
1573,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,I,Joe,17527,love,False,17525,17527,loved
1574,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,I,Joe,17527,love,False,17525,17527,loved
1575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,17534,reason,False,17525,17527,reason
1576,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,I,him,17544,love,False,17525,17544,love
1577,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,I,him,17544,love,False,17525,17544,love
1578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,him,17559,compose,True,17525,17527,composed
1579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,17596,reason,False,17588,17590,reason
1580,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,17599,mistrust,False,17588,17599,mistrusted
1581,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,17599,mistrust,False,17588,17599,mistrusted
1582,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,17599,mistrust,False,17588,17599,mistrusted
1583,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,17609,bad,False,17588,17609,worse
1584,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,17609,bad,False,17588,17609,worse
1585,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,17609,bad,False,17588,17609,worse
1586,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,17609,bad,False,17588,17609,worse
1587,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,17609,bad,False,17588,17609,worse
1588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,myself,17644,represent,False,17642,17644,represented
1589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1590,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,,17662,feel,False,17642,17662,feeling
1599,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17671,meditate,False,17642,17671,meditating
1600,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17671,meditate,False,17642,17671,meditating
1601,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17671,meditate,False,17642,17671,meditating
1602,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17671,meditate,False,17642,17671,meditating
1603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,17709,debate,False,17675,17709,debating
1604,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,17746,suspect,False,17718,17746,suspected
1605,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,17746,suspect,False,17718,17746,suspected
1606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,I,,17762,word,False,17760,17762,word
1607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,I,,17762,word,False,17760,17762,word
1608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,17797,intercourse,False,17793,17795,intercourse
1609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,17803,time,False,17793,17795,time
1610,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,17807,imitate,False,17793,17807,imitated
1611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,myself,17826,discovery,False,17818,17824,discovery
1612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,17831,action,False,17818,17826,action
1613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,17866,tiresome,False,17861,17864,tiresome
1614,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,17867,journey,False,17861,17867,journey
1615,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,17867,journey,False,17861,17867,journey
1616,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,17867,journey,False,17861,17867,journey
1617,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,17867,journey,False,17861,17867,journey
1618,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17887,Church,False,17861,17887,Church
