,NER_CARDINAL,NER_DATE,NER_GPE,NER_ORG,NER_PERSON,WN_entity,WN_female,WN_male,WN_person,entity_pos,entity_root,entity_tag,entity_text,i,mention_pos,mention_root,mention_tag,mention_text,t,mention_categ
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5946,PRON,himself,PRP,himself,5934,environment
355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5962,PRON,he,PRP,he,5934,environment
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5969,PRON,myself,PRP,myself,5934,environment
357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5972,PRON,he,PRP,He,5972,environment
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,6058,PRON,we,PRP,we,6046,person
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,6076,PRON,ourselves,PRP,ourselves,6046,person
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,6092,DET,our,PRP$,our,6078,person
361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,friend,NN,such a friend,6078,NOUN,friend,NN,such a friend,6078,person
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,friend,NN,such a friend,6088,DET,his,PRP$,his,6078,environment
363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6158,PRON,he,PRP,he,6157,person
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6162,DET,his,PRP$,his,6157,person
365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6180,PRON,he,PRP,he,6179,person
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6188,DET,his,PRP$,his,6179,person
367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6197,PRON,he,PRP,he,6192,person
368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6207,PRON,he,PRP,he,6192,person
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6238,DET,his,PRP$,his,6214,person
370,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,NOUN,man,NN,Such a man,6243,NOUN,man,NN,Such a man,6243,person
371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,Such a man,6251,PRON,he,PRP,he,6243,environment
372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,Such a man,6265,PRON,he,PRP,he,6243,environment
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,Such a man,6269,PRON,himself,PRP,himself,6243,environment
374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,Such a man,6271,PRON,he,PRP,he,6243,environment
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,Such a man,6284,PRON,him,PRP,him,6278,environment
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,Such a man,6316,PRON,him,PRP,him,6309,environment
377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,NOUN,man,NN,Such a man,6355,NOUN,man,NN,this wonderful man,6318,person
378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,Such a man,6370,PRON,he,PRP,he,6359,environment
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,Such a man,6375,PRON,him,PRP,him,6359,environment
380,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,world,NN,the world,6329,NOUN,world,NN,the world,6318,environment
381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,world,NN,the world,7356,NOUN,world,NN,the world,7337,environment
382,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,quality,NN,what quality,6365,NOUN,quality,NN,what quality,6359,environment
383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,quality,NN,what quality,6367,PRON,it,PRP,it,6359,environment
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,you,PRP,you,6548,PRON,you,PRP,you,6534,person
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,you,PRP,you,6564,PRON,yourself,PRP,yourself,6534,person
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,nature:—nor,NN,nature:—nor,6670,NOUN,nature:—nor,NN,nature:—nor,6621,environment
387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,nature:—nor,NN,nature:—nor,6680,DET,its,PRP$,its,6621,environment
388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6718,PRON,he,PRP,he,6698,person
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6721,DET,his,PRP$,his,6698,person
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6727,DET,his,PRP$,his,6698,person
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6753,DET,his,PRP$,his,6730,person
392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,fate,NN,his fate,6753,NOUN,fate,NN,his fate,6730,environment
393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,fate,NN,his fate,6791,NOUN,fate,NN,my fate,6772,environment
394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6778,PRON,he,PRP,he,6772,person
395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6819,PRON,he,PRP,he,6812,person
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6827,PRON,him,PRP,him,6812,person
397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6871,PRON,he,PRP,He,6871,person
398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6877,PRON,he,PRP,he,6871,person
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6880,DET,his,PRP$,his,6871,person
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6922,DET,his,PRP$,his,6904,person
401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,6927,PRON,he,PRP,he,6904,person
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6962,PRON,him,PRP,him,6946,person
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6969,DET,his,PRP$,his,6946,person
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,6994,DET,his,PRP$,his,6985,person
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,7004,DET,his,PRP$,his,6985,person
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,7009,PRON,me,PRP,me,6985,person
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,7018,DET,his,PRP$,his,6985,person
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,7029,DET,his,PRP$,his,6985,person
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,7043,DET,his,PRP$,his,7038,person
410,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,manuscript,NN,This manuscript,6946,NOUN,manuscript,NN,This manuscript,6946,environment
411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,manuscript,NN,This manuscript,6967,PRON,it,PRP,it,6946,environment
412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,manuscript,NN,This manuscript,6981,PRON,it,PRP,it,6946,environment
413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,NOUN,swells,NNS,his full-toned voice swells in my ears,6994,NOUN,swells,NNS,his full-toned voice swells in my ears,6985,person
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,swells,NNS,his full-toned voice swells in my ears,7012,DET,their,PRP$,their,6985,environment
415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,vessel,NN,the gallant vessel,7051,NOUN,vessel,NN,the gallant vessel,7038,environment
416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,vessel,NN,the gallant vessel,7055,DET,its,PRP$,its,7038,environment
417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,vessel,NN,the gallant vessel,7060,PRON,it,PRP,it,7038,environment
418,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,7099,NOUN,father,NN,my father,7087,person
419,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7111,PRON,he,PRP,He,7111,environment
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7118,PRON,him,PRP,him,7111,environment
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7121,DET,his,PRP$,his,7111,environment
422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7130,PRON,he,PRP,He,7130,environment
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7132,DET,his,PRP$,his,7130,environment
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7141,DET,his,PRP$,his,7130,environment
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7150,DET,his,PRP$,his,7130,environment
426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7163,PRON,he,PRP,he,7130,environment
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7179,DET,his,PRP$,his,7175,environment
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7182,DET,his,PRP$,his,7175,environment
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7195,DET,his,PRP$,his,7193,environment
430,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,7293,NOUN,father,NN,My father,7293,person
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7307,DET,his,PRP$,his,7293,environment
432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7314,PRON,he,PRP,He,7314,environment
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7322,DET,his,PRP$,his,7314,environment
434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7337,PRON,he,PRP,He,7337,environment
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7345,PRON,him,PRP,him,7337,environment
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7353,PRON,him,PRP,him,7337,environment
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7360,DET,his,PRP$,his,7337,environment
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7373,PRON,himself,PRP,himself,7366,environment
439,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,7380,NOUN,father,NN,my father,7366,person
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7383,DET,his,PRP$,his,7366,environment
441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7391,PRON,he,PRP,he,7386,environment
442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7411,PRON,he,PRP,he,7409,environment
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7419,PRON,him,PRP,him,7409,environment
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7435,DET,his,PRP$,his,7421,environment
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7444,PRON,him,PRP,him,7421,environment
446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7455,PRON,he,PRP,he,7421,environment
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7478,DET,his,PRP$,his,7468,environment
448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7488,PRON,he,PRP,he,7468,environment
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7503,DET,his,PRP$,his,7468,environment
450,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7509,PRON,he,PRP,he,7468,environment
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7523,DET,his,PRP$,His,7523,environment
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7526,PRON,him,PRP,him,7523,environment
453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,7607,NOUN,father,NN,Her father,7607,person
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7620,PRON,him,PRP,him,7607,environment
455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,7631,NOUN,father,NN,her father,7607,person
456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,7664,NOUN,father,NN,my father,7646,person
457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7670,PRON,he,PRP,He,7670,environment
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7685,DET,his,PRP$,his,7670,environment
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7693,DET,his,PRP$,his,7670,environment
460,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7696,PRON,he,PRP,he,7670,environment
461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,7756,NOUN,father,NN,my father,7749,person
462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7767,PRON,he,PRP,he,7749,environment
463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7779,PRON,he,PRP,he,7775,environment
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7814,DET,his,PRP$,his,7805,environment
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7867,DET,his,PRP$,his,7805,environment
466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,7885,PRON,he,PRP,He,7885,environment
467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,7958,NOUN,father,NN,my father,7949,person
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,7964,DET,his,PRP$,his,7949,environment
469,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,8080,NOUN,father,NN,my father,8073,person
470,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,8385,NOUN,father,NN,my father,8382,person
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,8390,PRON,himself,PRP,himself,8382,environment
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,8399,PRON,me,PRP,me,8382,environment
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,8410,DET,his,PRP$,his,8405,environment
474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,father,NN,my father,8753,NOUN,father,NN,my father,8752,person
475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,father,NN,my father,8759,PRON,he,PRP,he,8752,environment
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,father,NN,my father,8810,DET,his,PRP$,his,8809,environment
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERB,illustrate,VB,the circumstances of his marriage illustrate his character,7176,VERB,illustrate,VB,the circumstances of his marriage illustrate his character,7175,
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERB,illustrate,VB,the circumstances of his marriage illustrate his character,7191,PRON,them,PRP,them,7175,environment
479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,7250,PRON,he,PRP,he,7219,person
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,7256,DET,his,PRP$,his,7219,person
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,7263,DET,his,PRP$,his,7261,person
482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,7274,PRON,he,PRP,he,7261,person
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,7277,DET,his,PRP$,his,7261,person
484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,7286,PRON,he,PRP,he,7261,person
485,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,NOUN,daughter,NN,his daughter,7277,NOUN,daughter,NN,his daughter,7261,person
486,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,NOUN,daughter,NN,his daughter,7523,NOUN,daughter,NN,His daughter,7523,person
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,daughter,NN,his daughter,7533,PRON,she,PRP,she,7523,environment
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,daughter,NN,his daughter,7566,DET,her,PRP$,her,7555,environment
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,daughter,NN,his daughter,7571,PRON,her,PRP,her,7555,environment
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,daughter,NN,his daughter,7573,DET,her,PRP$,her,7555,environment
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,daughter,NN,his daughter,7576,PRON,she,PRP,She,7576,environment
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,daughter,NN,his daughter,7581,PRON,she,PRP,she,7576,environment
493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PROPN,beaufort,NNP,Beaufort,7296,PROPN,beaufort,NNP,Beaufort,7293,person
494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PROPN,beaufort,NNP,Beaufort,7366,PROPN,beaufort,NNP,Beaufort,7366,person
495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PROPN,beaufort,NNP,Beaufort,7421,PROPN,beaufort,NNP,Beaufort,7421,person
496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,friend,NN,his friend,7322,NOUN,friend,NN,his friend,7314,person
497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,friend,NN,his friend,7693,NOUN,friend,NN,his friend,7670,person
498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,measures,NNS,effectual measures,7369,NOUN,measures,NNS,effectual measures,7366,environment
499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,measures,NNS,effectual measures,7376,PRON,it,PRP,it,7366,environment
500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,7383,NOUN,abode,NN,his abode,7366,environment
501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8402,NOUN,abode,NN,this abode,8382,environment
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8405,PRON,she,PRP,She,8405,environment
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8447,PRON,she,PRP,She,8447,environment
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8475,DET,her,PRP$,Her,8475,environment
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8489,DET,her,PRP$,her,8475,environment
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8500,DET,her,PRP$,her,8475,environment
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8503,DET,her,PRP$,Her,8503,environment
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8510,DET,her,PRP$,her,8503,environment
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8516,DET,her,PRP$,her,8503,environment
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8522,DET,her,PRP$,her,8503,environment
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8535,PRON,her,PRP,her,8503,environment
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8539,PRON,her,PRP,her,8503,environment
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,abode,NN,his abode,8559,DET,her,PRP$,her,8503,environment
514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7601,NOUN,several months,NNS,Several months,7601,
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7607,DET,her,PRP$,Her,7607,environment
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7612,DET,her,PRP$,her,7607,environment
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7622,DET,her,PRP$,her,7607,environment
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7631,DET,her,PRP$,her,7607,environment
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7635,DET,her,PRP$,her,7607,environment
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7639,PRON,her,PRP,her,7607,environment
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7650,DET,her,PRP$,her,7646,environment
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7653,PRON,she,PRP,she,7646,environment
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7683,PRON,herself,PRP,herself,7670,environment
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7698,PRON,her,PRP,her,7670,environment
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,several months,NNS,Several months,7704,PRON,her,PRP,her,7670,environment
526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,ages,NNS,the ages of my parents,7728,NOUN,ages,NNS,the ages of my parents,7722,environment
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,ages,NNS,the ages of my parents,7740,PRON,them,PRP,them,7722,environment
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7836,DET,her,PRP$,her,7805,person
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7853,PRON,her,PRP,her,7805,person
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7857,PRON,she,PRP,she,7805,person
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7870,PRON,her,PRP,her,7805,person
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7879,DET,her,PRP$,her,7872,person
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7882,DET,her,PRP$,her,7872,person
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7889,PRON,her,PRP,her,7885,person
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7909,PRON,her,PRP,her,7885,person
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7920,DET,her,PRP$,her,7885,person
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7926,DET,her,PRP$,Her,7926,person
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7934,DET,her,PRP$,her,7926,person
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,her,PRP$,her,7944,PRON,she,PRP,she,7926,person
