,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,captain,father,ladies,lord orville,ma'am,mr. branghton,mr. macartney,mr. smith,mrs. beaumont,mrs. mirvan,mrs. selwyn,orville,servant,sir clement
248,,,,30236,60,0.0,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,
249,,,,30226,70,0.5693100942826312,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,
250,,,,30295,1,0.02698591951260936,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
251,,,,30291,5,0.1328421422892411,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
252,,,,30286,10,0.2632674744124995,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
253,,,,30281,15,0.3894555782918197,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
254,,,,30276,20,0.5111383278373517,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
255,,,,30266,30,0.7481096643928685,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
256,,,,30256,40,0.8470883213262961,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
257,,,,30246,50,0.8962148420517589,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
258,,,,30236,60,0.9419939007962514,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
259,,,,30226,70,0.9595766234761157,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,
260,,,,30295,1,0.5235068752983036,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
261,,,,30291,5,2.614568503890227,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
262,,,,30286,10,5.207099164672604,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
263,,,,30281,15,7.679676049738743,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
264,,,,30276,20,9.827293881518672,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
265,,,,30266,30,12.75473613986051,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
266,,,,30256,40,4.9426715358597395,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
267,,,,30246,50,1.7175742578120254,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
268,,,,30236,60,0.6011654512351,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
269,,,,30226,70,0.4051284083448804,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,
270,,,,30295,1,0.012291867630361731,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
271,,,,30291,5,0.059304581771424836,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
272,,,,30286,10,0.11637020548373773,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
273,,,,30281,15,0.17330125066775143,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
274,,,,30276,20,0.22967896834372,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
275,,,,30266,30,0.3407676542471198,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
276,,,,30256,40,0.4132874747220181,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
277,,,,30246,50,0.4643758973223174,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
278,,,,30236,60,0.5108747726574518,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
279,,,,30226,70,0.5284444324406355,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,
280,,,,30295,1,0.12732433555195632,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
281,,,,30291,5,0.5944145791754321,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
282,,,,30286,10,1.1394957727868762,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
283,,,,30281,15,1.6415819801986251,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
284,,,,30276,20,2.100046987720491,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
285,,,,30266,30,2.9251037771802695,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
286,,,,30256,40,2.6984144214356895,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
287,,,,30246,50,2.5707661877534798,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
288,,,,30236,60,2.5001349155566186,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
289,,,,30226,70,2.471361746199219,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,
290,,,,30295,1,0.019746777540615254,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
291,,,,30291,5,0.09683491943767498,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
292,,,,30286,10,0.19046176695664419,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
293,,,,30281,15,0.2837620856603574,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
294,,,,30276,20,0.37674511306967956,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
295,,,,30266,30,0.5617778044399067,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
296,,,,30256,40,0.6694412057867866,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
297,,,,30246,50,0.7269800598406677,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
298,,,,30236,60,0.7701325256883887,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
299,,,,30226,70,0.7878183173435375,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,
300,,,,30295,1,0.018242153622570867,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
301,,,,30291,5,0.08900045088742976,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
302,,,,30286,10,0.17552855975671175,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
303,,,,30281,15,0.2611130618701627,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
304,,,,30276,20,0.34618051601848143,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
305,,,,30266,30,0.5132621098066403,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
306,,,,30256,40,0.6119011731962336,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
307,,,,30246,50,0.6734265429388658,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
308,,,,30236,60,0.7266386136026054,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
309,,,,30226,70,0.74682679311371,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,
310,,,,30295,1,0.022694857112243765,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
311,,,,30291,5,0.11051146780411188,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
312,,,,30286,10,0.21781528585526538,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
313,,,,30281,15,0.32278728420561026,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
314,,,,30276,20,0.4236813599382561,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
315,,,,30266,30,0.6119846402377077,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
316,,,,30256,40,0.6779901540794565,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
317,,,,30246,50,0.7180721617464878,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
318,,,,30236,60,0.7608323158983444,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
319,,,,30226,70,0.7797815473401648,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,
320,,,,30295,1,0.13605034784533973,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
321,,,,30291,5,0.6735155797443693,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
322,,,,30286,10,1.333281961151998,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
323,,,,30281,15,1.9751214303143754,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
324,,,,30276,20,2.5884911839181743,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
325,,,,30266,30,3.717414178733456,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
326,,,,30256,40,3.3973283892854265,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
327,,,,30246,50,2.917492320232132,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
328,,,,30236,60,2.5468468703924896,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
329,,,,30226,70,2.428530057164787,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,
330,,,,30295,1,0.02782756171473296,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
331,,,,30291,5,0.13433297811231984,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
332,,,,30286,10,0.26427104591081113,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
333,,,,30281,15,0.3931614049809287,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
334,,,,30276,20,0.5209647097156684,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
335,,,,30266,30,0.7682409636746128,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
336,,,,30256,40,0.8842029707300847,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
337,,,,30246,50,0.939752989247568,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
338,,,,30236,60,0.9873149688288554,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
339,,,,30226,70,1.0059378200859241,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,
340,,,,30295,1,0.14145907559469106,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
341,,,,30291,5,0.649519719334111,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
342,,,,30286,10,1.23742207746961,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
343,,,,30281,15,1.7711312279963567,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
344,,,,30276,20,2.255394858675388,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
345,,,,30266,30,3.1146746487037325,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
346,,,,30256,40,2.8093340426679503,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
347,,,,30246,50,2.654617684338258,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
348,,,,30236,60,2.566868450369519,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
349,,,,30226,70,2.5303231969711755,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,
350,,,,30295,1,0.3936783960722066,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
351,,,,30291,5,1.964683129782242,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
352,,,,30286,10,3.9083600014360993,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
353,,,,30281,15,5.7755389701844795,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
354,,,,30276,20,7.481245593816733,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
355,,,,30266,30,10.23781916056777,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
356,,,,30256,40,5.968573696949371,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
357,,,,30246,50,3.2372940892976776,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
358,,,,30236,60,1.835672544723271,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
359,,,,30226,70,1.4872346638843457,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
360,,,,30295,1,0.6103150762839779,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
361,,,,30291,5,3.0491701301261704,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
362,,,,30286,10,6.071942835553963,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
363,,,,30281,15,8.90542192774117,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
364,,,,30276,20,11.211518210589022,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
365,,,,30266,30,13.8207155358669,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
366,,,,30256,40,3.9022449066983373,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
367,,,,30246,50,0.9917044312127355,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
368,,,,30236,60,0.26888946147253723,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
369,,,,30226,70,0.17381529727813155,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
370,,,,30295,1,0.9984961727987339,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
371,,,,30291,5,4.989724613978642,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
372,,,,30286,10,9.953790493460543,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
373,,,,30281,15,14.076739461214613,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
374,,,,30276,20,14.850345998826752,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
375,,,,30266,30,14.88541039856979,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
376,,,,30256,40,0.06960162578969416,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
377,,,,30246,50,0.0,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
378,,,,30236,60,0.0,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
379,,,,30226,70,0.0,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,
380,,,,30295,1,0.3201027600993118,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
381,,,,30291,5,1.5982619344083022,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
382,,,,30286,10,3.1838293338041765,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
383,,,,30281,15,4.730758284711289,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
384,,,,30276,20,6.196201316260596,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
385,,,,30266,30,8.767791410310812,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
386,,,,30256,40,6.135052264793067,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
387,,,,30246,50,3.8615061718616155,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
388,,,,30236,60,2.460054560920959,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
389,,,,30226,70,2.0466941949781643,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,
390,,,,30295,1,0.7824242952269265,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
391,,,,30291,5,3.9110676303383967,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
392,,,,30286,10,7.79316465113668,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
393,,,,30281,15,11.322762404987317,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
394,,,,30276,20,13.628977479991846,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
395,,,,30266,30,14.825238640181446,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
396,,,,30256,40,0.0,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
397,,,,30246,50,0.0,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
398,,,,30236,60,0.0,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
399,,,,30226,70,0.011342540208705662,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,
400,,,,30295,1,0.4872978485287456,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
401,,,,30291,5,2.4307784616675594,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
402,,,,30286,10,4.837145680011507,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
403,,,,30281,15,7.117924203826865,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
404,,,,30276,20,9.10671450392541,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
405,,,,30266,30,11.965231581635132,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
406,,,,30256,40,5.469084536960508,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
407,,,,30246,50,2.3844295145257672,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
408,,,,30236,60,1.0820707559734442,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
409,,,,30226,70,0.8062078658204537,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,
410,,,,30295,1,0.5235068752983036,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
411,,,,30291,5,2.614568503890227,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
412,,,,30286,10,5.207099164672604,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
413,,,,30281,15,7.679676049738743,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
414,,,,30276,20,9.827293881518672,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
415,,,,30266,30,12.75473613986051,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
416,,,,30256,40,4.9426715358597395,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
417,,,,30246,50,1.7175742578120254,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
418,,,,30236,60,0.6011654512351,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
419,,,,30226,70,0.4051284083448804,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,
420,,,,30295,1,0.5027519926704984,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
421,,,,30291,5,2.51187549302674,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
422,,,,30286,10,5.004525299326647,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
423,,,,30281,15,7.381487637399066,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
424,,,,30276,20,9.47498398584758,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
425,,,,30266,30,12.437289196152415,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
426,,,,30256,40,5.1568629578916205,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
427,,,,30246,50,1.9251394203741132,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
428,,,,30236,60,0.7546041653344805,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
429,,,,30226,70,0.5373727201540087,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,
430,,,,30295,1,0.4312089979079088,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
431,,,,30291,5,2.154539292362202,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
432,,,,30286,10,4.297818277205097,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
433,,,,30281,15,6.376147103056083,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
434,,,,30276,20,8.30382584679865,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
435,,,,30266,30,11.375824130495875,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
436,,,,30256,40,5.872902105254926,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
437,,,,30246,50,2.5415868661828696,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
438,,,,30236,60,1.113612360054441,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
439,,,,30226,70,0.7948697646888723,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,
440,,,,30295,1,0.650622452065587,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
441,,,,30291,5,3.252374871638697,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
442,,,,30286,10,6.484734403833573,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
443,,,,30281,15,9.518497003664262,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
444,,,,30276,20,11.934761501788882,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
445,,,,30266,30,14.302628482558838,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
446,,,,30256,40,3.1301856186867827,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
447,,,,30246,50,0.559494733335368,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
448,,,,30236,60,0.1382793448597693,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
449,,,,30226,70,0.09104769691425141,,,,,,,,,,,Feature,,Category,Subject,,,,,,,,,,,,,,
450,,,,30295,1,0.5076875394607924,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
451,,,,30291,5,2.536757202271624,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
452,,,,30286,10,5.054734711751861,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
453,,,,30281,15,7.459644604812328,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
454,,,,30276,20,9.59660335101761,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
455,,,,30266,30,12.543496417271745,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
456,,,,30256,40,0.0,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
457,,,,30246,50,0.0,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
458,,,,30236,60,0.0,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
459,,,,30226,70,0.5741547062850906,,,,,,,,,,,,Feature,Category,Subject,,,,,,,,,,,,,,
460,,Category,Feature,30295,1,0.9984961727987339,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
461,,Category,Feature,30291,5,4.989724613978642,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
462,,Category,Feature,30286,10,9.953790493460543,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
463,,Category,Feature,30281,15,14.076739461214613,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
464,,Category,Feature,30276,20,14.850345998826752,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
465,,Category,Feature,30266,30,14.88541039856979,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
466,,Category,Feature,30256,40,0.06960162578969416,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
467,,Category,Feature,30246,50,0.0,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
468,,Category,Feature,30236,60,0.0,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
469,,Category,Feature,30226,70,0.0,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
470,,,,30295,1,0.5235068752983036,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
471,,,,30291,5,2.614568503890227,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
472,,,,30286,10,5.207099164672604,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
473,,,,30281,15,7.679676049738743,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
474,,,,30276,20,9.827293881518672,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
475,,,,30266,30,12.75473613986051,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
476,,,,30256,40,4.9426715358597395,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
477,,,,30246,50,1.7175742578120254,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
478,,,,30236,60,0.6011654512351,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
479,,,,30226,70,0.4051284083448804,Category,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
480,,,,30295,1,0.3201027600993118,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
481,,,,30291,5,1.5982619344083022,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
482,,,,30286,10,3.1838293338041765,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
483,,,,30281,15,4.730758284711289,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
484,,,,30276,20,6.196201316260596,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
485,,,,30266,30,8.767791410310812,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
486,,,,30256,40,6.135052264793067,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
487,,,,30246,50,3.8615061718616155,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
488,,,,30236,60,2.460054560920959,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
489,,,,30226,70,2.0466941949781643,Category,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,
490,,,,30295,1,0.7824242952269265,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
491,,,,30291,5,3.9110676303383967,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
492,,,,30286,10,7.79316465113668,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
493,,,,30281,15,11.322762404987317,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
494,,,,30276,20,13.628977479991846,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
495,,,,30266,30,14.825238640181446,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
496,,,,30256,40,0.0,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
497,,,,30246,50,0.0,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
498,,,,30236,60,0.0,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
499,,,,30226,70,0.011342540208705662,Category,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,
500,,,,30295,1,0.008619564084991602,Category,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,
501,,,,30291,5,0.04200282607121043,Category,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,
