,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,adeline's,colonel mordaunt,doctor,emma,glenmurray,mrs mowbray,mrs pemberton,sir patrick
1155,,Category,Feature,19406,30,0.16602935157460585,,,,,,,,,,,,,,,,,,Subject,,,,
1156,,Category,Feature,19396,40,0.20384631764827732,,,,,,,,,,,,,,,,,,Subject,,,,
1157,,Category,Feature,19386,50,0.2283682307809416,,,,,,,,,,,,,,,,,,Subject,,,,
1158,,Category,Feature,19376,60,0.24393664038760768,,,,,,,,,,,,,,,,,,Subject,,,,
1159,,Category,Feature,19366,70,0.24870155211874737,,,,,,,,,,,,,,,,,,Subject,,,,
1160,,,,19435,1,0.4971394168944331,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1161,,,,19431,5,2.4839136054572077,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1162,,,,19426,10,4.938602839137458,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1163,,,,19421,15,7.256728550168857,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1164,,,,19416,20,9.30712793399409,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1165,,,,19406,30,12.158161002246851,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1166,,,,19396,40,0.0,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1167,,,,19386,50,0.0,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1168,,,,19376,60,0.0,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1169,,,,19366,70,0.51239567185104,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,
1170,,,,19435,1,0.00962261529050082,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1171,,,,19431,5,0.04645385794565156,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1172,,,,19426,10,0.08762161345216515,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1173,,,,19421,15,0.12555805262214745,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1174,,,,19416,20,0.1629061049780202,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1175,,,,19406,30,0.22643815697183145,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1176,,,,19396,40,0.2361110966322199,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1177,,,,19386,50,0.2359137820662547,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1178,,,,19376,60,0.23318911436308423,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1179,,,,19366,70,0.23457342668509337,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,
1180,,,,19435,1,0.060155890239452954,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1181,,,,19431,5,0.23547402965657174,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1182,,,,19426,10,0.404568794247566,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1183,,,,19421,15,0.523947956404903,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1184,,,,19416,20,0.6175849328392014,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1185,,,,19406,30,0.7750758346258465,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1186,,,,19396,40,0.6622878684084988,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1187,,,,19386,50,0.6477555099682435,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1188,,,,19376,60,0.6547581953509098,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1189,,,,19366,70,0.6599047409959483,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,
1190,,,,19435,1,0.5693740400627796,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1191,,,,19431,5,2.8399389301923317,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1192,,,,19426,10,5.641378223051447,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1193,,,,19421,15,8.239137997953373,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1194,,,,19416,20,10.361078443180327,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1195,,,,19406,30,12.878807000278371,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1196,,,,19396,40,4.448349678602511,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1197,,,,19386,50,1.3882692473465181,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1198,,,,19376,60,0.4414829972102107,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1199,,,,19366,70,0.29733960322266795,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,
1200,,,,19435,1,0.018544457233376093,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1201,,,,19431,5,0.0889033087515513,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1202,,,,19426,10,0.1695792325248795,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1203,,,,19421,15,0.24546775979257768,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1204,,,,19416,20,0.31555844863993887,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1205,,,,19406,30,0.4389678472712954,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1206,,,,19396,40,0.44687071080219726,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1207,,,,19386,50,0.43732013540861653,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1208,,,,19376,60,0.44530016467319766,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1209,,,,19366,70,0.45469179467013304,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,
1210,,,,19435,1,0.011184368411131596,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1211,,,,19431,5,0.0529011287336762,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1212,,,,19426,10,0.10162987722970941,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1213,,,,19421,15,0.14523124757048667,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1214,,,,19416,20,0.1836859686135958,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1215,,,,19406,30,0.2491043100542437,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1216,,,,19396,40,0.2680709360635614,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1217,,,,19386,50,0.2837470612652949,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1218,,,,19376,60,0.30593306583407603,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1219,,,,19366,70,0.3113279678076156,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,
1220,,,,19435,1,0.010147491590051723,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1221,,,,19431,5,0.046590253812789514,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1222,,,,19426,10,0.08860314775842697,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1223,,,,19421,15,0.12580196264657106,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1224,,,,19416,20,0.15968947947461665,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1225,,,,19406,30,0.2189590314588991,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1226,,,,19396,40,0.22816647650005192,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1227,,,,19386,50,0.2301757535532657,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1228,,,,19376,60,0.23345986783912753,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1229,,,,19366,70,0.23532785736348702,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,
1230,,,,19435,1,0.006363141348367232,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1231,,,,19431,5,0.030835917021977775,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1232,,,,19426,10,0.06099559181037991,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1233,,,,19421,15,0.0911612860743118,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1234,,,,19416,20,0.12099225781534034,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1235,,,,19406,30,0.17204427228649322,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1236,,,,19396,40,0.1912313734554797,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1237,,,,19386,50,0.19132396962059517,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1238,,,,19376,60,0.19229261404440445,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1239,,,,19366,70,0.19238291459995352,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,
1240,,,,19435,1,0.005223058424559512,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1241,,,,19431,5,0.024646966021408374,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1242,,,,19426,10,0.04891936327814456,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1243,,,,19421,15,0.07319821327914142,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1244,,,,19416,20,0.09748350831353615,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1245,,,,19406,30,0.14279358256105462,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1246,,,,19396,40,0.16391607917526582,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1247,,,,19386,50,0.17282766135612526,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1248,,,,19376,60,0.1801355662188261,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1249,,,,19366,70,0.18420208016597128,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,
1250,,,,19435,1,0.012205573203062111,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1251,,,,19431,5,0.05561808052076213,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1252,,,,19426,10,0.10560376912655164,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1253,,,,19421,15,0.15015505628600162,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1254,,,,19416,20,0.18700769569616793,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1255,,,,19406,30,0.24521713814903975,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1256,,,,19396,40,0.23797635283140492,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1257,,,,19386,50,0.22417460825533034,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1258,,,,19376,60,0.22676946848903323,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1259,,,,19366,70,0.22968203370855128,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,
1260,,,,19435,1,0.009093092655557782,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1261,,,,19431,5,0.04355720521035421,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1262,,,,19426,10,0.08595795045330322,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1263,,,,19421,15,0.1271131730768633,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1264,,,,19416,20,0.1657941684236209,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1265,,,,19406,30,0.23151721546446227,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1266,,,,19396,40,0.24694372532483425,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1267,,,,19386,50,0.2415901528024476,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1268,,,,19376,60,0.24445960256722735,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1269,,,,19366,70,0.24820363908800874,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,
1270,,,,19435,1,0.4993181508863854,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1271,,,,19431,5,2.4909126837798006,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1272,,,,19426,10,4.94491785350038,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1273,,,,19421,15,7.234528641654294,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1274,,,,19416,20,9.189270205830251,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1275,,,,19406,30,11.920014259760979,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1276,,,,19396,40,5.293862946387742,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1277,,,,19386,50,2.106454667330929,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1278,,,,19376,60,0.8573696496238236,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1279,,,,19366,70,0.6044058740474599,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,
1280,,,,19435,1,0.6698065476825635,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1281,,,,19431,5,3.3443710313293384,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1282,,,,19426,10,6.660007768616133,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1283,,,,19421,15,9.671450374487733,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1284,,,,19416,20,11.892926329659868,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1285,,,,19406,30,13.840568620125758,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1286,,,,19396,40,2.94510156874729,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1287,,,,19386,50,0.5436331353599537,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1288,,,,19376,60,0.07769330287651276,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1289,,,,19366,70,0.03644023122597143,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,
1290,,,,19435,1,0.9986294974939303,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1291,,,,19431,5,4.990419738993464,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1292,,,,19426,10,9.940461832824509,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1293,,,,19421,15,13.690680508604508,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1294,,,,19416,20,14.228168117093333,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1295,,,,19406,30,14.244215157317768,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1296,,,,19396,40,0.024260234513883202,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1297,,,,19386,50,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1298,,,,19376,60,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1299,,,,19366,70,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,
1300,,,,19435,1,0.009093092655557782,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1301,,,,19431,5,0.04466974674822195,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1302,,,,19426,10,0.08711648882502004,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1303,,,,19421,15,0.1265685774782976,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1304,,,,19416,20,0.16327411650343704,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1305,,,,19406,30,0.23404486377756012,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1306,,,,19396,40,0.26758477385242585,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1307,,,,19386,50,0.2805109379303941,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1308,,,,19376,60,0.2858702416002051,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1309,,,,19366,70,0.28796107850663183,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,
1310,,,,19435,1,0.7683771778028007,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1311,,,,19431,5,3.8403924934676157,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1312,,,,19426,10,7.646544577423223,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1313,,,,19421,15,10.998294160848873,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1314,,,,19416,20,13.060236266008127,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1315,,,,19406,30,14.170067340495047,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1316,,,,19396,40,0.0,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1317,,,,19386,50,0.0,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1318,,,,19376,60,0.0,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1319,,,,19366,70,0.005668992489991587,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,
1320,,,,19435,1,0.5693740400627796,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1321,,,,19431,5,2.8399389301923317,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1322,,,,19426,10,5.641378223051447,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1323,,,,19421,15,8.239137997953373,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1324,,,,19416,20,10.361078443180327,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1325,,,,19406,30,12.878807000278371,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1326,,,,19396,40,4.448349678602511,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1327,,,,19386,50,1.3882692473465181,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1328,,,,19376,60,0.4414829972102107,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1329,,,,19366,70,0.29733960322266795,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,
1330,,,,19435,1,0.5693740400627796,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1331,,,,19431,5,2.8399389301923317,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1332,,,,19426,10,5.641378223051447,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1333,,,,19421,15,8.239137997953373,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1334,,,,19416,20,10.361078443180327,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1335,,,,19406,30,12.878807000278371,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1336,,,,19396,40,4.448349678602511,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1337,,,,19386,50,1.3882692473465181,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1338,,,,19376,60,0.4414829972102107,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1339,,,,19366,70,0.29733960322266795,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,
1340,,,,19435,1,0.6013743798345486,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1341,,,,19431,5,3.0014278867022717,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1342,,,,19426,10,5.961247392591244,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1343,,,,19421,15,8.681210742166714,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1344,,,,19416,20,10.839295193010482,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1345,,,,19406,30,13.191509360127286,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1346,,,,19396,40,3.9454945634225123,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1347,,,,19386,50,1.0887041701453004,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1348,,,,19376,60,0.3195939232161014,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1349,,,,19366,70,0.21504795650758282,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,
1350,,,,19435,1,0.4971394168944331,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1351,,,,19431,5,2.4839136054572077,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1352,,,,19426,10,4.938602839137458,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1353,,,,19421,15,7.256728550168857,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1354,,,,19416,20,9.30712793399409,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1355,,,,19406,30,12.158161002246851,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1356,,,,19396,40,0.0,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1357,,,,19386,50,0.0,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1358,,,,19376,60,0.0,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1359,,,,19366,70,0.51239567185104,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,
1360,,,,19435,1,0.016160030483529396,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1361,,,,19431,5,0.07849644994711266,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1362,,,,19426,10,0.15311388183418204,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1363,,,,19421,15,0.22060261627880157,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1364,,,,19416,20,0.2833271365248238,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1365,,,,19406,30,0.39869378659921667,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1366,,,,19396,40,0.42577625585100376,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1367,,,,19386,50,0.4364439271072194,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1368,,,,19376,60,0.4498302295496399,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1369,,,,19366,70,0.4543765710063947,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,
1370,,,,19435,1,0.4971394168944331,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1371,,,,19431,5,2.4839136054572077,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1372,,,,19426,10,4.938602839137458,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1373,,,,19421,15,7.256728550168857,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1374,,,,19416,20,9.30712793399409,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1375,,,,19406,30,12.158161002246851,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1376,,,,19396,40,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1377,,,,19386,50,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1378,,,,19376,60,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1379,,,,19366,70,0.51239567185104,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,
1380,,Category,Feature,19435,1,0.4993181508863854,,,,,,,,,,,,,,,,,,,Subject,,,
1381,,Category,Feature,19431,5,2.4909126837798006,,,,,,,,,,,,,,,,,,,Subject,,,
1382,,Category,Feature,19426,10,4.94491785350038,,,,,,,,,,,,,,,,,,,Subject,,,
1383,,Category,Feature,19421,15,7.234528641654294,,,,,,,,,,,,,,,,,,,Subject,,,
1384,,Category,Feature,19416,20,9.189270205830251,,,,,,,,,,,,,,,,,,,Subject,,,
1385,,Category,Feature,19406,30,11.920014259760979,,,,,,,,,,,,,,,,,,,Subject,,,
1386,,Category,Feature,19396,40,5.293862946387742,,,,,,,,,,,,,,,,,,,Subject,,,
1387,,Category,Feature,19386,50,2.106454667330929,,,,,,,,,,,,,,,,,,,Subject,,,
1388,,Category,Feature,19376,60,0.8573696496238236,,,,,,,,,,,,,,,,,,,Subject,,,
1389,,Category,Feature,19366,70,0.6044058740474599,,,,,,,,,,,,,,,,,,,Subject,,,
1390,,,,19435,1,0.7121487132314199,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1391,,,,19431,5,3.5576588921500503,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1392,,,,19426,10,7.076221789332742,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1393,,,,19421,15,10.219595209899023,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1394,,,,19416,20,12.38823104369809,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1395,,,,19406,30,13.986420999098861,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1396,,,,19396,40,2.4939109551412693,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1397,,,,19386,50,0.46418508462882413,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1398,,,,19376,60,0.075265924979776,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1399,,,,19366,70,0.029962538021680734,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,
1400,,,,19435,1,0.011184368411131596,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1401,,,,19431,5,0.0529011287336762,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1402,,,,19426,10,0.10162987722970941,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1403,,,,19421,15,0.14523124757048667,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1404,,,,19416,20,0.1836859686135958,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1405,,,,19406,30,0.2491043100542437,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1406,,,,19396,40,0.2680709360635614,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1407,,,,19386,50,0.2837470612652949,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1408,,,,19376,60,0.30593306583407603,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1409,,,,19366,70,0.3113279678076156,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,
1410,,,,19435,1,0.0028173740271321512,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1411,,,,19431,5,0.012643650190618026,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1412,,,,19426,10,0.024244367651328355,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1413,,,,19421,15,0.03584962186771122,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1414,,,,19416,20,0.047459414787252456,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1415,,,,19406,30,0.07069262451948645,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1416,,,,19396,40,0.08789267842379966,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1417,,,,19386,50,0.10155455317300104,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1418,,,,19376,60,0.11336747096506128,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1419,,,,19366,70,0.11538000444485925,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,
1420,,,,19435,1,0.5693740400627796,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1421,,,,19431,5,2.8399389301923317,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1422,,,,19426,10,5.641378223051447,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1423,,,,19421,15,8.239137997953373,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1424,,,,19416,20,10.361078443180327,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1425,,,,19406,30,12.878807000278371,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1426,,,,19396,40,4.448349678602511,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1427,,,,19386,50,1.3882692473465181,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1428,,,,19376,60,0.4414829972102107,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1429,,,,19366,70,0.29733960322266795,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,
1430,,,,19435,1,0.14497938238024097,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,
1431,,,,19431,5,0.6256082382785888,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,
1432,,,,19426,10,1.141373292979677,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,
1433,,,,19421,15,1.547785002462111,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,
1434,,,,19416,20,1.8822184280909517,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,
