,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,R_possessive,i,lemma,neg,t,text
3160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,37096,come,False,37092,coming
3161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,this,,,37108,occupant,False,37092,occupants
3162,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,37123,shining,False,37114,shining
3163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,37126,fire,False,37114,fire
3164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37142,consciousness,False,37114,consciousness
3165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,37160,gentleman,False,37151,gentleman
3166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37166,stand,False,37162,standing
3167,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37181,humbug,False,37162,humbugs
3168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,he,she,,37188,pretend,False,37162,pretended
3169,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37198,humbug,False,37162,humbugs
3170,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37223,humbug,False,37162,humbug
3171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37230,listless,False,37226,listless
3172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37232,dreary,False,37226,dreary
3173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,37235,wait,False,37226,waiting
3174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37253,repress,False,37226,repress
3175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,37255,yawn,False,37226,yawn
3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,37279,old,False,37257,older
3177,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,sister,,37285,find,False,37257,found
3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,sister,,37288,catch,False,37257,caught
3179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37298,feature,False,37257,features
3180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37314,Mercy,False,37300,mercy
3181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37318,feature,False,37315,features
3182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37338,dear,False,37336,dear
3183,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,nobody,,,37359,enemy,False,37357,enemy
3184,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,37372,commendable,False,37366,commendable
3185,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,37378,enemy,False,37366,enemy
3186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,37383,gentleman,False,37366,gentleman
3187,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,we,,,37404,love,False,37392,love
3188,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,we,,,37406,neighbor,False,37392,neighbor
3189,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,,37425,neighbor,False,37410,neighbor
3190,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,camilla,,,37434,laugh,False,37410,laughed
3191,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,camilla,,,37438,laugh,False,37410,laughed
3192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,37444,yawn,False,37410,yawn
3193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,37454,think,False,37452,thought
3194,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,37462,good,False,37452,good
3195,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,37483,true,False,37466,true
3196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,37509,time,False,37492,time
3197,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37527,die,False,37519,died
3198,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,lady,37538,importance,False,37519,importance
3199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,37541,child,False,37519,children
3200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,lady,,,37550,mourning,False,37519,mourning
3201,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,37553,good,False,37553,good
3202,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,37554,Lord,False,37553,lord
3203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,camilla,,37566,signify,False,37553,signify
3204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,37568,long,False,37553,long
3205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37572,bereave,False,37553,bereaved
3206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37577,black,False,37553,black
3207,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,37590,good,False,37580,good
3208,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,37595,good,False,37580,good
3209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,matthew,matthew,37606,forbid,False,37580,forbid
3210,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,matthew,,37609,deny,False,37580,deny
3211,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,37610,good,False,37580,good
3212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37627,sense,False,37580,sense
3213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,37639,oblige,False,37635,obliged
3214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"camilla,—""i",,,37645,oblige,False,37635,obliged
3215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,family,,37661,credit,False,37650,credit
3216,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,family,,,37679,disgrace,False,37667,disgraced
3217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37682,cry,False,37681,cried
3218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37686,breakfast,False,37681,breakfast
3219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37688,dinner,False,37681,dinner
3220,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37691,injure,False,37690,injured
3221,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,37703,violent,False,37695,violent
3222,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,37722,Goodness,False,37721,goodness
3223,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,matthew,them,,37751,pay,False,37750,paid
3224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,them,,37769,question,False,37765,question
3225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,37772,dear,False,37765,dear
3226,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,them,,37773,child,False,37765,child
3227,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,them,,37776,pay,False,37765,paid
3228,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,37797,peace,False,37789,peace
3229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37822,cry,False,37809,cry
3230,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,estella,me,,37834,interrupt,False,37809,interrupted
3231,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,37848,boy,False,37809,boy
3232,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,37864,contempt,False,37851,contempt
3233,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,37893,indignation,False,37884,indignation
3234,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,37901,fancy,False,37884,fancy
3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,37921,dark,False,37912,dark
3236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,37929,sudden,False,37912,sudden
3237,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,37939,taunt,False,37912,taunting
3238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,myself,,37965,fall,False,37961,falling
3239,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,37994,pretty,False,37991,pretty
3240,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,38006,pretty,False,37999,pretty
3241,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,38013,insult,False,38011,insulting
3242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38026,time,False,38017,time
3243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,estella,question,estella,38045,fire,False,38044,fired
3244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,38051,question,False,38044,question
3245,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,estella,question,estella,38055,slap,False,38044,slapped
3246,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38060,force,False,38044,force
3247,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38082,monster,False,38079,monster
3248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38139,cry,True,38134,cry
3249,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38144,wretch,False,38134,wretch
3250,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38153,cry,True,38149,cry
3251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,i. which,i. which,,38179,cry,False,38149,crying
3252,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38192,pain,False,38149,pain
3253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38221,gentleman,False,38199,gentleman
3254,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38222,grope,False,38199,groping
3255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38237,gentleman,False,38234,gentleman
3256,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38248,boy,False,38246,boy
3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,38263,dark,False,38255,dark
3258,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,boy,head,,38310,top,False,38304,top
3259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38318,black,False,38304,black
3260,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38323,lie,True,38304,lie
3261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38328,bristle,False,38304,bristling
3262,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38345,suspicious,False,38330,suspicious
3263,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38351,watch,False,38347,watch
3264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38357,black,False,38347,black
3265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38385,foresight,False,38373,foresight
3266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,boy,38399,happen,False,38373,happened
3267,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,boy,,38404,opportunity,False,38373,opportunity
3268,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38412,boy,False,38412,boy
3269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38415,neighborhood,False,38412,neighborhood
3270,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38427,sir,False,38425,sir
3271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38448,sir,False,38441,sir
3272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,havisham,sir,,38452,explain,False,38441,explained
3273,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,38464,pretty,False,38461,pretty
3274,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38468,boy,False,38461,boys
3275,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38474,bad,False,38461,bad
3276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38477,fellow,False,38461,fellows
3277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,boy,boy,,38486,bite,False,38482,biting
3278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,boy,boy,,38495,frown,False,38482,frowned
3279,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,38508,word,False,38506,words
3280,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,38517,glad,False,38506,glad
3281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38542,doctor,False,38535,doctor
3282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boy,,boy,38548,think,False,38535,thought
3283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38555,doctor,False,38535,doctor
3284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38572,time,False,38568,time
3285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38576,subject,False,38568,subject
3286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,she,,38598,leave,False,38568,left
3287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,estella,she,,38602,leave,False,38601,left
3288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,38604,stand,False,38601,standing
3289,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,38637,startle,False,38632,startled
3290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,38639,surprised,False,38632,surprised
3291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,38645,wear,False,38632,worn
3292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38674,impatient,False,38665,impatient
3293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38690,ready,False,38688,ready
3294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,38698,oblige,False,38694,obliged
3295,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38703,confusion,False,38694,confusion
3296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,estella,,,38725,demand,False,38724,demanded
3297,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,house,,,38754,strike,False,38751,strikes
3298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38758,grave,False,38751,grave
3299,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38760,boy,False,38751,boy
3300,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,38789,inquiry,False,38785,inquiry
3301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,38804,question,False,38785,question
3302,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38835,withered,False,38816,withered
3303,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38840,wait,False,38816,wait
3304,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,estella,room,,38849,cross,False,38848,crossed
3305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,38870,completely,False,38861,completely
3306,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,daylight,room,daylight,38871,exclude,False,38861,excluded
3307,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38878,smell,False,38861,smell
3308,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,38881,oppressive,False,38861,oppressive
3309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38884,fire,False,38883,fire
3310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38895,grate,False,38883,grate
3311,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,38901,disposed,False,38883,disposed
3312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38912,reluctant,False,38883,reluctant
3313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38920,cold,False,38883,colder
3314,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,branches,,,38958,darkness,False,38930,darkness
3315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,38962,spacious,False,38960,spacious
3316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,it,,38966,dare,False,38960,dare
3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,it,,38980,cover,False,38960,covered
3318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,38982,dust,False,38960,dust
3319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38997,long,False,38991,long
3320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,39013,preparation,False,38991,preparation
3321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,39019,clock,False,38991,clocks
3322,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,39032,kind,False,39024,kind
3323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39044,heavily,False,39024,heavily
3324,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,it,,,39072,grow,False,39024,grow
3325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,39076,black,False,39024,black
3326,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39077,fungus,False,39024,fungus
3327,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,it,,39084,spider,False,39024,spiders
3328,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39106,public,False,39024,public
3329,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39107,importance,False,39024,importance
3330,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,39113,spider,False,39024,spider
3331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39114,community,False,39024,community
3332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,mice,,,39134,important,False,39117,important
3333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mice,,,39137,interest,False,39117,interests
3334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,39141,black,False,39139,black
3335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39148,agitation,False,39139,agitation
3336,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,beetles,,,39151,grope,False,39139,groped
3337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39154,hearth,False,39139,hearth
3338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39157,ponderous,False,39139,ponderous
3339,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39171,hearing,False,39139,hearing
3340,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39183,crawl,False,39182,crawling
3341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39188,attention,False,39182,attention
3342,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,havisham,things,,39193,watch,False,39182,watching
3343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,39207,shoulder,False,39182,shoulder
3344,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39230,Witch,False,39209,witch
3345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,39246,long,False,39236,long
3346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39277,vague,False,39275,vague
3347,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,39290,die,False,39275,die
3348,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39299,ghastly,False,39275,ghastly
3349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39303,Fair,False,39275,fair
3350,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,havisham,,,39306,shrink,False,39275,shrank
3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,39345,guess,True,39342,guess
3352,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,39362,bride,False,39361,bride
3353,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39378,glare,False,39370,glaring
3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,havisham,,,39385,lean,False,39370,leaning
3355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,havisham,,,39391,twitch,False,39370,twitched
3356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,39393,shoulder,False,39370,shoulder
3357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we,shoulder,,39438,start,False,39435,started
3358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,39447,shoulder,False,39435,shoulder
3359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39461,imitation,False,39435,imitation
3360,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,39463,found,False,39435,founded
3361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,39491,time,False,39481,time
3362,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,39504,impatient,False,39498,impatient
3363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,shoulder,,39514,twitch,False,39498,twitched
3364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,39519,shoulder,False,39498,shoulder
3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,havisham,,,39524,mouth,False,39498,mouth
3366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,we,,,39527,lead,False,39498,led
3367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,havisham,,,39538,thought,False,39498,thoughts
3368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we,room,,39586,start,False,39573,started
3369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we,,,39607,proceeding,False,39596,proceedings
3370,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,39614,discontent,False,39596,discontented
3371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,39627,gentleman,False,39596,gentleman
3372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39644,politeness,False,39642,politeness
3373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,shoulder,,39654,twitch,False,39642,twitched
3374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,39656,shoulder,False,39642,shoulder
3375,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,39663,shame,False,39642,shame
3376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39666,consciousness,False,39642,consciousness
3377,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,camilla,havisham,,39718,brighten,False,39715,brightened
3378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39740,dear,False,39715,dear
3379,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,39747,expect,True,39743,expected
3380,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,camilla,,39808,obnoxious,False,39797,obnoxious
3381,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,39832,expect,False,39813,expected
3382,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,39851,exceed,False,39836,exceeding
3383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,39857,worth,False,39856,worth
