,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,i,lemma,neg,t,text
490,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,11044,case,False,11023,case
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,11042,usual,False,11023,usual
492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,church,11044,case,False,11023,case
493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mr. wopsle,,10776,grace,False,10774,grace
494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mr. wopsle,,11029,dinner,False,11023,dinner
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mr. wopsle,,11034,sermon,False,11023,sermon
496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mr. wopsle,,11044,case,False,11023,case
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mr. wopsle,,11042,usual,False,11023,usual
498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mr. wopsle,church,11044,case,False,11023,case
499,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,10341,word,False,10326,words
500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,10349,dumb,False,10326,dumb
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,10460,present,False,10453,present
502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,10570,come,False,10524,coming
503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,10875,mournful,False,10865,mournful
504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,10492,blue,False,10479,blue
505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,10529,tough,False,10524,tough
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,10578,good,False,10576,good
507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,10624,elbow,False,10600,elbow
508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,10746,unfortunate,False,10741,unfortunate
509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,10758,touch,False,10741,touched
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,10816,fix,False,10812,fixed
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,me,10816,fix,False,10812,fixed
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,10883,good,False,10865,good
513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mrs. hubble,,10570,come,False,10524,coming
514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mrs. hubble,,10875,mournful,False,10865,mournful
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,they,,10707,leave,True,10703,leave
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,they,me,10707,leave,True,10703,leave
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mystery,,10900,moral,False,10899,moral
518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,11157,subject,False,11148,subject
519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,11326,think,False,11324,thought
520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,young,11326,think,False,11324,thought
