,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,R_possessive,R_predicative,i,lemma,neg,t,text
4070,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,,,joe,47458,come,False,47425,coming
4071,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,joe,47463,deaf,False,47425,deaf
4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,gate,,we,47484,gate,False,47478,gate
4073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,,,,47526,long,False,47521,long
4074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,,,,47544,sense,False,47521,senses
4075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,,,,47547,come,True,47521,coming
4076,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,,47553,prolong,False,47550,prolonged
4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,joe,,,,47562,assure,False,47550,assure
4078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,,,,47577,degree,False,47550,degrees
4079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,,,,47580,conversational,False,47550,conversational
4080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,intellects,,intellects,,47590,reason,False,47588,reason
4081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,intellects,,intellects,,47596,intellect,False,47588,intellects
4082,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,intellects,,intellects,,47598,brighten,False,47588,brightened
4083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,our,47624,reason,False,47623,reason
4084,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,our,our,,our,47628,find,False,47623,found
4085,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,pumblechook,our,,our,47643,present,False,47623,presenting
4086,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,pumblechook,our,,our,47653,detest,False,47623,detested
4087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,our,,,47661,cry,False,47657,cried
4088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,47675,happen,False,47672,happened
4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,our,—,,—,47711,fix,False,47701,fixed
4090,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,our,—,,—,47718,effort,False,47701,effort
4091,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,our,—,,—,47735,compliment,False,47701,compliments
4092,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,our,—,,—,47737,respect,False,47701,respects
4093,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,47744,compliment,False,47741,compliments
4094,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,joe,,,47765,compliment,False,47751,compliments
4095,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,47774,good,False,47772,good
4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,havisham,joe,,pip,47801,fix,False,47792,fixed
4097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,havisham,joe,,pip,47808,effort,False,47792,effort
4098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,47861,long,False,47858,long
4099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,pumblechook,,,47869,cry,False,47865,cried
4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,sister,,47887,politeness,False,47882,politeness
4101,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,sister,,47899,late,False,47882,late
4102,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,sister,,,,47908,young,False,47903,young
4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,joe,,,,47934,break,False,47929,break
4104,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,friends,,,47959,friend,False,47944,friends
4105,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,friends,,friends,47965,friend,False,47962,friends
4106,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,joe,,,sister,47988,word,False,47985,words
4107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sister,sister,,,48031,elbow,False,48022,elbows
4108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sister,sister,,,48046,fire,False,48022,fire
4109,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,sister,,,48072,laugh,False,48067,laughing
4110,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,48075,laugh,False,48074,laughing
4111,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,48081,present,False,48078,present
4112,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,joe,,,48088,demand,False,48087,demanded
4113,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,sister,,,,48105,pretty,False,48092,pretty
4114,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,48113,pretty,False,48108,pretty
4115,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,joe,,,mum,48133,fearful,False,48132,fearful
4116,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,joe,,,mum,48138,immediately,False,48132,immediately
4117,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,mum,48160,Mum,False,48132,mum
4118,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,pumblechook,mum,,,48184,Mum,False,48181,mum
4119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,48192,wait,False,48190,wait
4120,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,mum,,,48201,good,False,48201,good
4121,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,joe,,,48213,present,False,48210,present
4122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,sister,,,,48232,word,False,48227,word
4123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,,48253,pound,False,48241,pound
4124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,mum,48258,abject,False,48257,abject
4125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,mum,48259,hypocrite,False,48257,hypocrite
4126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,mum,48271,patronizing,False,48257,patronizing
4127,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,mum,48272,laugh,False,48257,laugh
4128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,mum,48281,Mum,False,48257,mum
4129,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,48283,good,False,48283,good
4130,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,48323,pound,False,48315,pound
4131,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,pumblechook,,mum,48332,Mum,False,48328,mum
4132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,pumblechook,,mum,48337,base,False,48328,basest
4133,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,pumblechook,,mum,48343,rise,False,48328,rising
4134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,pumblechook,,mum,48358,merit,False,48328,merits
4135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,pumblechook,,mum,48374,joy,False,48328,joy
4136,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,pumblechook,,mum,48377,money,False,48328,money
4137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,villain,,,villain,48383,villain,False,48379,villain
4138,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,villain,,,villain,48389,case,False,48379,case
4139,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,villain,48394,awful,False,48379,awful
4140,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,villain,,,villain,48400,guilt,False,48379,guilt
4141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,villain,,,villain,48402,proceed,False,48379,proceeding
4142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,villain,,,villain,48407,custody,False,48379,custody
4143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,villain,,,villain,48413,patronage,False,48379,patronage
4144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,villain,,,villain,48415,leave,False,48379,left
4145,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,villain,,,villain,48419,criminality,False,48379,criminality
4146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pumblechook,joseph,,joseph,48446,elbow,False,48425,elbow
4147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pumblechook,joseph,,joseph,48463,begin,False,48425,begun
4148,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,villain,,,,48466,boy,False,48465,boy
4149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,villain,,,,48469,bind,False,48465,bound
4150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,48480,bind,False,48480,bound
4151,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,sister,,,we,48488,goodness,False,48487,goodness
4152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sister,,,we,48498,grasp,False,48487,grasping
4153,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,sister,,,we,48500,money,False,48487,money
4154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sister,sister,,we,48507,beholden,False,48487,beholden
4155,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,mum,,,48518,Mum,False,48513,mum
4156,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,mum,,,48523,diabolical,False,48513,diabolical
4157,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,we,,48539,boy,False,48537,boy
4158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,villain,,we,,48548,bind,False,48537,bound
4159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,48562,truth,False,48550,truth
4160,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,joe,joe,,48585,bind,False,48566,bound
4161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,we,joe,joe,,48586,apprentice,False,48566,apprentice
4162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,we,joe,joe,,48592,presence,False,48566,presence
4163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,we,pumblechook,,pumblechook,48615,pick,False,48594,picked
4164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,we,pumblechook,,pumblechook,48619,fire,False,48594,fired
4165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,we,,,pumblechook,48628,general,False,48594,general
4166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,we,,,pumblechook,48629,impression,False,48594,impression
4167,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,we,,,pumblechook,48631,Court,False,48594,court
4168,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,pumblechook,pumblechook,,pumblechook,48645,shove,False,48643,shoved
4169,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,pumblechook,48673,young,False,48643,young
4170,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,pumblechook,,,pumblechook,48681,bad,False,48643,bad
4171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,48699,tract,False,48688,tract
4172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,48700,ornament,False,48688,ornamented
4173,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,48706,malevolent,False,48688,malevolent
4174,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,48707,young,False,48688,young
4175,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,48713,perfect,False,48688,perfect
4176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,hall,,hall,48738,think,False,48730,thought
4177,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,hall,,hall,48750,hang,False,48730,hanging
4178,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,hall,,hall,48757,mighty,False,48730,mighty
4179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,hall,,hall,48758,justice,False,48730,justices
4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,hall,,hall,48766,lean,False,48730,leaning
4181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,hall,,hall,48788,read,False,48730,reading
4182,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,hall,,hall,48793,shine,False,48730,shining
4183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,hall,,hall,48794,black,False,48730,black
4184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,,,,48821,indenture,False,48815,indentures
4185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,we,,,,48826,attest,False,48815,attested
4186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,,,,48832,bind,False,48815,bound
4187,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,pumblechook,,,,48853,scaffold,False,48815,scaffold
4188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pumblechook,,,,48859,preliminary,False,48815,preliminaries
4189,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,pumblechook,,,,48860,dispose,False,48815,disposed
4190,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,pumblechook,,,48877,boy,False,48864,boys
4191,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,we,pumblechook,,,48884,spirit,False,48864,spirits
4192,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,we,pumblechook,,,48887,expectation,False,48864,expectation
4193,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,we,pumblechook,,,48892,torture,False,48864,tortured
4194,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,we,pumblechook,,,48898,disappointed,False,48864,disappointed
4195,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,we,pumblechook,,,48903,friend,False,48864,friends
4196,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,sister,sister,wopsle,,48923,excited,False,48917,excited
4197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,sister,sister,wopsle,,48932,serve,False,48917,serve
4198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sister,sister,wopsle,,48939,dinner,False,48917,dinner
4199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sister,sister,wopsle,,48943,windfall,False,48917,windfall
4200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,sister,sister,wopsle,,48946,Blue,False,48917,blue
4201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,it,,,,48972,agree,False,48970,agreed
4202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,it,,,,48980,melancholy,False,48970,melancholy
4203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,it,,,,48993,reason,False,48985,reason
4204,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,it,,,,49010,entertainment,False,48985,entertainment
4205,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,they,,they,,49016,bad,False,49012,worse
4206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,they,,they,,49023,time,False,49012,time
4207,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,wopsle,,,49038,enjoy,True,49035,enjoy
4208,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,49053,enjoy,False,49041,enjoying
4209,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,they,,they,,49064,grow,False,49060,grown
4210,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,pumblechook,they,,,49084,exalt,False,49080,exalted
4211,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,pumblechook,they,,,49097,top,False,49080,top
4212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,pumblechook,pumblechook,,,49110,subject,False,49080,subject
4213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,pumblechook,pumblechook,,,49114,bind,False,49080,bound
4214,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,pumblechook,pumblechook,,,49126,imprisonment,False,49080,imprisonment
4215,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,pumblechook,pumblechook,,,49135,liquor,False,49080,liquors
4216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,pumblechook,pumblechook,,,49138,late,False,49080,late hours
4217,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,pumblechook,pumblechook,,,49140,bad,False,49080,bad
4218,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,pumblechook,pumblechook,,,49153,indenture,False,49080,indentures
4219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,pumblechook,they,,,49165,stand,False,49080,standing
4220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,pumblechook,they,,,49172,illustrate,False,49080,illustrate
4221,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,remembrances,49184,festival,False,49177,festival
4222,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,remembrances,pumblechook,,remembrances,49212,enjoy,False,49177,enjoy
4223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,remembrances,,,,49218,late,False,49215,late
4224,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,wopsle,,,,49258,compliment,False,49215,compliments
4225,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,49276,excellent,False,49270,excellent
4226,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,49277,spirit,False,49270,spirits
4227,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,49284,sing,False,49270,sang
4228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,49288,Fair,False,49270,fair
4229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wopsle,,,wopsle,49297,assert,False,49290,asserting
4230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wopsle,,,wopsle,49300,tremendously,False,49290,tremendously
4231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wopsle,,,wopsle,49308,inquisitive,False,49290,inquisitive
4232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wopsle,,,wopsle,49309,bore,False,49290,bore
4233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wopsle,,,wopsle,49311,lead,False,49290,leads
4234,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,wopsle,,,wopsle,49315,music,False,49290,music
4235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,wopsle,,,wopsle,49323,want,False,49290,wanting
4236,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,wopsle,,,wopsle,49340,white,False,49290,white
4237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wopsle,,,wopsle,49342,flow,False,49290,flowing
4238,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,like,49357,finally,False,49357,finally
4239,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,like,49373,wretched,False,49357,wretched
4240,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,like,like,like,49379,conviction,False,49357,conviction
4241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,joe,like,like,like,49389,trade,False,49357,trade
4242,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,thing,49410,miserable,False,49406,miserable
4243,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,thing,49414,ashamed,False,49406,ashamed
4244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,thing,49421,black,False,49418,black
4245,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,thing,49429,punishment,False,49418,punishment
4246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,thing,49435,deserved,False,49418,deserved
4247,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,thing,49442,miserable,False,49418,miserable
4248,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,temper,49456,pleasant,False,49450,pleasant
4249,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,joe,temper,,,49472,sanctify,False,49468,sanctified
4250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,joe,temper,,,49478,believe,False,49468,believed
4251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,forge,,,49484,believe,False,49482,believed
4252,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,forge,,,49487,good,False,49482,best
4253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,forge,,,49492,elegant,False,49482,elegant
4254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,forge,,,49493,saloon,False,49482,saloon
4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,forge,,,49497,believe,False,49482,believed
4256,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,forge,,,49505,mysterious,False,49482,mysterious
4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,forge,,,49523,believe,True,49482,believed
4258,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,forge,,,49532,magnificent,False,49482,magnificent
4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,forge,,,49537,believe,False,49482,believed
4260,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,forge,,,49540,forge,False,49482,forge
4261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,forge,,,49543,glowing,False,49482,glowing
4262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,forge,,,49546,manhood,False,49482,manhood
4263,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,forge,,,49548,independence,False,49482,independence
4264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,49555,change,False,49550,changed
4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,havisham,it,havisham,havisham,49579,account,False,49557,account
4266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,sister,,,sister,49595,fault,False,49582,fault
4267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,thing,me,,,49620,change,False,49619,change
4268,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,change,,,,49633,ill,False,49631,ill
4269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,change,me,,,49668,forge,False,49645,forge
4270,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,,,,49680,happy,False,49670,happy
4271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,49699,dust,False,49682,dust
4272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,49701,small,False,49682,small
4273,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,49710,weight,False,49682,weight
4274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,49713,daily,False,49682,daily
4275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,curtain,,,curtain,49745,time,False,49723,time
4276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,curtain,,,curtain,49752,fall,False,49723,fallen
4277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,curtain,,,curtain,49756,interest,False,49723,interest
4278,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,curtain,,,curtain,49758,romance,False,49723,romance
4279,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,curtain,,,curtain,49766,save,False,49723,save
