,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,belcour,montraville
644,,,,6782,20,7.623734893757941,,,,,,,,Feature,,,,,Category,,Subject,
645,,,,6772,30,9.928906410715443,,,,,,,,Feature,,,,,Category,,Subject,
646,,,,6762,40,5.533550752364724,,,,,,,,Feature,,,,,Category,,Subject,
647,,,,6752,50,2.939779380069916,,,,,,,,Feature,,,,,Category,,Subject,
648,,,,6742,60,1.6340406477659313,,,,,,,,Feature,,,,,Category,,Subject,
649,,,,6732,70,1.3032196669169163,,,,,,,,Feature,,,,,Category,,Subject,
650,,,,6801,1,0.4067838184923964,,,,,,,,,Feature,,,,Category,,Subject,
651,,,,6797,5,2.0282542537078943,,,,,,,,,Feature,,,,Category,,Subject,
652,,,,6792,10,4.002502711106143,,,,,,,,,Feature,,,,Category,,Subject,
653,,,,6787,15,5.8103666429715695,,,,,,,,,Feature,,,,Category,,Subject,
654,,,,6782,20,7.359653977034937,,,,,,,,,Feature,,,,Category,,Subject,
655,,,,6772,30,9.692522358548302,,,,,,,,,Feature,,,,Category,,Subject,
656,,,,6762,40,5.606045465463686,,,,,,,,,Feature,,,,Category,,Subject,
657,,,,6752,50,2.893369136326259,,,,,,,,,Feature,,,,Category,,Subject,
658,,,,6742,60,1.5597117804862375,,,,,,,,,Feature,,,,Category,,Subject,
659,,,,6732,70,1.229239353368979,,,,,,,,,Feature,,,,Category,,Subject,
660,,,,6801,1,0.9697863692777412,,,,,,,,,,Feature,,,Category,,Subject,
661,,,,6797,5,4.824504360436264,,,,,,,,,,Feature,,,Category,,Subject,
662,,,,6792,10,9.530215965267786,,,,,,,,,,Feature,,,Category,,Subject,
663,,,,6787,15,12.257515785479352,,,,,,,,,,Feature,,,Category,,Subject,
664,,,,6782,20,12.682740860314002,,,,,,,,,,Feature,,,Category,,Subject,
665,,,,6772,30,12.725366257893612,,,,,,,,,,Feature,,,Category,,Subject,
666,,,,6762,40,0.42670286901439164,,,,,,,,,,Feature,,,Category,,Subject,
667,,,,6752,50,0.018878182851403854,,,,,,,,,,Feature,,,Category,,Subject,
668,,,,6742,60,0.0,,,,,,,,,,Feature,,,Category,,Subject,
669,,,,6732,70,0.0,,,,,,,,,,Feature,,,Category,,Subject,
670,,,,6801,1,0.995015787603182,,,,,,,,,,,Feature,,Category,,Subject,
671,,,,6797,5,4.952125237567354,,,,,,,,,,,Feature,,Category,,Subject,
672,,,,6792,10,9.775734480628698,,,,,,,,,,,Feature,,Category,,Subject,
673,,,,6787,15,12.432817737743909,,,,,,,,,,,Feature,,Category,,Subject,
674,,,,6782,20,12.700425796106842,,,,,,,,,,,Feature,,Category,,Subject,
675,,,,6772,30,12.725366257893612,,,,,,,,,,,Feature,,Category,,Subject,
676,,,,6762,40,0.26998199960759495,,,,,,,,,,,Feature,,Category,,Subject,
677,,,,6752,50,0.020975600348543996,,,,,,,,,,,Feature,,Category,,Subject,
678,,,,6742,60,0.0,,,,,,,,,,,Feature,,Category,,Subject,
679,,,,6732,70,0.0,,,,,,,,,,,Feature,,Category,,Subject,
680,,,,6801,1,0.9945088917307139,,,,,,,,,,,,Feature,Category,,Subject,
681,,,,6797,5,4.945375899380497,,,,,,,,,,,,Feature,Category,,Subject,
682,,,,6792,10,9.755454356807133,,,,,,,,,,,,Feature,Category,,Subject,
683,,,,6787,15,12.423327752647806,,,,,,,,,,,,Feature,Category,,Subject,
684,,,,6782,20,12.698469435887883,,,,,,,,,,,,Feature,Category,,Subject,
685,,,,6772,30,12.725366257893612,,,,,,,,,,,,Feature,Category,,Subject,
686,,,,6762,40,0.3055213279804582,,,,,,,,,,,,Feature,Category,,Subject,
687,,,,6752,50,0.033559439629098006,,,,,,,,,,,,Feature,Category,,Subject,
688,,,,6742,60,0.0,,,,,,,,,,,,Feature,Category,,Subject,
689,,,,6732,70,0.0,,,,,,,,,,,,Feature,Category,,Subject,
690,,Category,Feature,6801,1,0.39431772376397034,,,,,,,,,,,,,,,,Subject
691,,Category,Feature,6797,5,1.96403014771037,,,,,,,,,,,,,,,,Subject
692,,Category,Feature,6792,10,3.8709740610903913,,,,,,,,,,,,,,,,Subject
693,,Category,Feature,6787,15,5.623008312371545,,,,,,,,,,,,,,,,Subject
694,,Category,Feature,6782,20,7.152794474367024,,,,,,,,,,,,,,,,Subject
695,,Category,Feature,6772,30,9.469084191608419,,,,,,,,,,,,,,,,Subject
696,,Category,Feature,6762,40,5.6407765282610445,,,,,,,,,,,,,,,,Subject
697,,Category,Feature,6752,50,3.0314916144113204,,,,,,,,,,,,,,,,Subject
698,,Category,Feature,6742,60,1.7496402931851014,,,,,,,,,,,,,,,,Subject
699,,Category,Feature,6732,70,1.3931293711175836,,,,,,,,,,,,,,,,Subject
700,,,,7939,1,0.12867421843184987,Category,Feature,,,,,,,,,,,,,,Subject
701,,,,7935,5,0.5763237286515588,Category,Feature,,,,,,,,,,,,,,Subject
702,,,,7930,10,1.0648846975759176,Category,Feature,,,,,,,,,,,,,,Subject
703,,,,7925,15,1.5162788266996796,Category,Feature,,,,,,,,,,,,,,Subject
704,,,,7920,20,1.9437598237021925,Category,Feature,,,,,,,,,,,,,,Subject
705,,,,7910,30,2.7517450889463944,Category,Feature,,,,,,,,,,,,,,Subject
706,,,,7900,40,2.8115456755008794,Category,Feature,,,,,,,,,,,,,,Subject
707,,,,7890,50,2.821164142983088,Category,Feature,,,,,,,,,,,,,,Subject
708,,,,7880,60,2.7420306565519184,Category,Feature,,,,,,,,,,,,,,Subject
709,,,,7870,70,2.6970422157694114,Category,Feature,,,,,,,,,,,,,,Subject
710,,,,6801,1,0.04315048635950708,Category,,Feature,,,,,,,,,,,,,Subject
711,,,,6797,5,0.20414454220052738,Category,,Feature,,,,,,,,,,,,,Subject
712,,,,6792,10,0.39795222568482197,Category,,Feature,,,,,,,,,,,,,Subject
713,,,,6787,15,0.5742578170659524,Category,,Feature,,,,,,,,,,,,,Subject
714,,,,6782,20,0.7361878644364268,Category,,Feature,,,,,,,,,,,,,Subject
715,,,,6772,30,0.988957991069168,Category,,Feature,,,,,,,,,,,,,Subject
716,,,,6762,40,0.9206713706025977,Category,,Feature,,,,,,,,,,,,,Subject
717,,,,6752,50,0.8273212785544157,Category,,Feature,,,,,,,,,,,,,Subject
718,,,,6742,60,0.7959446533265123,Category,,Feature,,,,,,,,,,,,,Subject
719,,,,6732,70,0.798395339018193,Category,,Feature,,,,,,,,,,,,,Subject
720,,,,6801,1,0.2621376400062179,Category,,,Feature,,,,,,,,,,,,Subject
721,,,,6797,5,1.1382450931159453,Category,,,Feature,,,,,,,,,,,,Subject
722,,,,6792,10,2.051110325131371,Category,,,Feature,,,,,,,,,,,,Subject
723,,,,6787,15,2.718350572242307,Category,,,Feature,,,,,,,,,,,,Subject
724,,,,6782,20,3.2099621954413218,Category,,,Feature,,,,,,,,,,,,Subject
725,,,,6772,30,4.028717290157846,Category,,,Feature,,,,,,,,,,,,Subject
726,,,,6762,40,2.9917988904857404,Category,,,Feature,,,,,,,,,,,,Subject
727,,,,6752,50,2.7577773049504914,Category,,,Feature,,,,,,,,,,,,Subject
728,,,,6742,60,2.6341491755320776,Category,,,Feature,,,,,,,,,,,,Subject
729,,,,6732,70,2.5951653383746582,Category,,,Feature,,,,,,,,,,,,Subject
730,,,,6801,1,0.22930553764553013,Category,,,,Feature,,,,,,,,,,,Subject
731,,,,6797,5,1.1391546360107676,Category,,,,Feature,,,,,,,,,,,Subject
732,,,,6792,10,2.255574808834133,Category,,,,Feature,,,,,,,,,,,Subject
733,,,,6787,15,3.3214221174835328,Category,,,,Feature,,,,,,,,,,,Subject
734,,,,6782,20,4.334374915604358,Category,,,,Feature,,,,,,,,,,,Subject
735,,,,6772,30,6.167224328088331,Category,,,,Feature,,,,,,,,,,,Subject
736,,,,6762,40,5.245151446343462,Category,,,,Feature,,,,,,,,,,,Subject
737,,,,6752,50,3.983116193485192,Category,,,,Feature,,,,,,,,,,,Subject
738,,,,6742,60,3.0065111238182123,Category,,,,Feature,,,,,,,,,,,Subject
739,,,,6732,70,2.7025145590966893,Category,,,,Feature,,,,,,,,,,,Subject
740,,,,6801,1,0.857390896742085,Category,,,,,Feature,,,,,,,,,,Subject
741,,,,6797,5,4.269844873723059,Category,,,,,Feature,,,,,,,,,,Subject
742,,,,6792,10,8.408815401869939,Category,,,,,Feature,,,,,,,,,,Subject
743,,,,6787,15,11.34672000777419,Category,,,,,Feature,,,,,,,,,,Subject
744,,,,6782,20,12.445430828447028,Category,,,,,Feature,,,,,,,,,,Subject
745,,,,6772,30,12.71562024489893,Category,,,,,Feature,,,,,,,,,,Subject
746,,,,6762,40,1.1410747518004798,Category,,,,,Feature,,,,,,,,,,Subject
747,,,,6752,50,0.14047586470006426,Category,,,,,Feature,,,,,,,,,,Subject
748,,,,6742,60,0.021003538256352462,Category,,,,,Feature,,,,,,,,,,Subject
749,,,,6732,70,0.010516175437714683,Category,,,,,Feature,,,,,,,,,,Subject
750,,,,6801,1,0.026473022569399013,Category,,,,,,Feature,,,,,,,,,Subject
751,,,,6797,5,0.12195860201288243,Category,,,,,,Feature,,,,,,,,,Subject
752,,,,6792,10,0.22491584740305848,Category,,,,,,Feature,,,,,,,,,Subject
753,,,,6787,15,0.325551419268242,Category,,,,,,Feature,,,,,,,,,Subject
754,,,,6782,20,0.4249661507465097,Category,,,,,,Feature,,,,,,,,,Subject
755,,,,6772,30,0.614548601423106,Category,,,,,,Feature,,,,,,,,,Subject
756,,,,6762,40,0.6929534409496665,Category,,,,,,Feature,,,,,,,,,Subject
757,,,,6752,50,0.7358146752240434,Category,,,,,,Feature,,,,,,,,,Subject
758,,,,6742,60,0.7657816700707916,Category,,,,,,Feature,,,,,,,,,Subject
759,,,,6732,70,0.7725905169065859,Category,,,,,,Feature,,,,,,,,,Subject
760,,,,6801,1,0.05203968347905126,Category,,,,,,,Feature,,,,,,,,Subject
761,,,,6797,5,0.24943903353598024,Category,,,,,,,Feature,,,,,,,,Subject
762,,,,6792,10,0.472787686768613,Category,,,,,,,Feature,,,,,,,,Subject
763,,,,6787,15,0.6712318756389044,Category,,,,,,,Feature,,,,,,,,Subject
764,,,,6782,20,0.8550200731381657,Category,,,,,,,Feature,,,,,,,,Subject
765,,,,6772,30,1.2061502862103977,Category,,,,,,,Feature,,,,,,,,Subject
766,,,,6762,40,1.2621455090717835,Category,,,,,,,Feature,,,,,,,,Subject
767,,,,6752,50,1.2582153243479937,Category,,,,,,,Feature,,,,,,,,Subject
768,,,,6742,60,1.212626391948924,Category,,,,,,,Feature,,,,,,,,Subject
769,,,,6732,70,1.197293349003814,Category,,,,,,,Feature,,,,,,,,Subject
770,,,,6801,1,0.0476425732173893,Category,,,,,,,,Feature,,,,,,,Subject
771,,,,6797,5,0.23514653642542782,Category,,,,,,,,Feature,,,,,,,Subject
772,,,,6792,10,0.4536152072757919,Category,,,,,,,,Feature,,,,,,,Subject
773,,,,6787,15,0.6593458407488496,Category,,,,,,,,Feature,,,,,,,Subject
774,,,,6782,20,0.8574982143436852,Category,,,,,,,,Feature,,,,,,,Subject
775,,,,6772,30,1.2439785015365716,Category,,,,,,,,Feature,,,,,,,Subject
776,,,,6762,40,1.3770479952661878,Category,,,,,,,,Feature,,,,,,,Subject
777,,,,6752,50,1.4400348601321846,Category,,,,,,,,Feature,,,,,,,Subject
778,,,,6742,60,1.4750294767272407,Category,,,,,,,,Feature,,,,,,,Subject
779,,,,6732,70,1.491284569062187,Category,,,,,,,,Feature,,,,,,,Subject
780,,,,30295,1,0.650622452065587,Category,,,,,,,,,Feature,,,,,,Subject
781,,,,30291,5,3.252374871638697,Category,,,,,,,,,Feature,,,,,,Subject
782,,,,30286,10,6.484734403833573,Category,,,,,,,,,Feature,,,,,,Subject
783,,,,30281,15,9.518497003664262,Category,,,,,,,,,Feature,,,,,,Subject
784,,,,30276,20,11.934761501788882,Category,,,,,,,,,Feature,,,,,,Subject
785,,,,30266,30,14.302628482558838,Category,,,,,,,,,Feature,,,,,,Subject
786,,,,30256,40,3.1301856186867827,Category,,,,,,,,,Feature,,,,,,Subject
787,,,,30246,50,0.559494733335368,Category,,,,,,,,,Feature,,,,,,Subject
788,,,,30236,60,0.1382793448597693,Category,,,,,,,,,Feature,,,,,,Subject
789,,,,30226,70,0.09104769691425141,Category,,,,,,,,,Feature,,,,,,Subject
790,,,,6801,1,0.026473022569399013,Category,,,,,,,,,,Feature,,,,,Subject
791,,,,6797,5,0.12855437086958274,Category,,,,,,,,,,Feature,,,,,Subject
792,,,,6792,10,0.24707780225415943,Category,,,,,,,,,,Feature,,,,,Subject
793,,,,6787,15,0.36129885987196647,Category,,,,,,,,,,Feature,,,,,Subject
794,,,,6782,20,0.47549041440251,Category,,,,,,,,,,Feature,,,,,Subject
795,,,,6772,30,0.7003829734084757,Category,,,,,,,,,,Feature,,,,,Subject
796,,,,6762,40,0.8186366613289987,Category,,,,,,,,,,Feature,,,,,Subject
797,,,,6752,50,0.88698929983565,Category,,,,,,,,,,Feature,,,,,Subject
798,,,,6742,60,0.9430627388503889,Category,,,,,,,,,,Feature,,,,,Subject
799,,,,6732,70,0.9663684500798362,Category,,,,,,,,,,Feature,,,,,Subject
800,,,,6801,1,0.33264109221405497,Category,,,,,,,,,,,Feature,,,,Subject
801,,,,6797,5,1.6573421182697852,Category,,,,,,,,,,,Feature,,,,Subject
802,,,,6792,10,3.2710395572519793,Category,,,,,,,,,,,Feature,,,,Subject
803,,,,6787,15,4.78708018037514,Category,,,,,,,,,,,Feature,,,,Subject
804,,,,6782,20,6.153067560315269,Category,,,,,,,,,,,Feature,,,,Subject
805,,,,6772,30,8.396854771673736,Category,,,,,,,,,,,Feature,,,,Subject
806,,,,6762,40,5.660759998419376,Category,,,,,,,,,,,Feature,,,,Subject
807,,,,6752,50,3.594081713691238,Category,,,,,,,,,,,Feature,,,,Subject
808,,,,6742,60,2.3881487939418684,Category,,,,,,,,,,,Feature,,,,Subject
809,,,,6732,70,2.072297903890933,Category,,,,,,,,,,,Feature,,,,Subject
810,,,,6801,1,0.3332196100636057,,Feature,,,,,,,,,,,Category,,,Subject
811,,,,6797,5,1.659557181108502,,Feature,,,,,,,,,,,Category,,,Subject
812,,,,6792,10,3.2711094543330357,,Feature,,,,,,,,,,,Category,,,Subject
813,,,,6787,15,4.776842742600292,,Feature,,,,,,,,,,,Category,,,Subject
814,,,,6782,20,6.123438861587651,,Feature,,,,,,,,,,,Category,,,Subject
815,,,,6772,30,8.317917785621582,,Feature,,,,,,,,,,,Category,,,Subject
816,,,,6762,40,5.603382354368267,,Feature,,,,,,,,,,,Category,,,Subject
817,,,,6752,50,3.5991296206755177,,Feature,,,,,,,,,,,Category,,,Subject
818,,,,6742,60,2.4257257176581892,,Feature,,,,,,,,,,,Category,,,Subject
819,,,,6732,70,2.1100788757243647,,Feature,,,,,,,,,,,Category,,,Subject
820,,,,6801,1,0.31859120627187487,,,Feature,,,,,,,,,,Category,,,Subject
821,,,,6797,5,1.5883463330501952,,,Feature,,,,,,,,,,Category,,,Subject
822,,,,6792,10,3.1520971743121056,,,Feature,,,,,,,,,,Category,,,Subject
823,,,,6787,15,4.633409155239285,,,Feature,,,,,,,,,,Category,,,Subject
824,,,,6782,20,6.001455478243905,,,Feature,,,,,,,,,,Category,,,Subject
825,,,,6772,30,8.263599193595944,,,Feature,,,,,,,,,,Category,,,Subject
826,,,,6762,40,5.7175232642861875,,,Feature,,,,,,,,,,Category,,,Subject
827,,,,6752,50,3.4763409063863926,,,Feature,,,,,,,,,,Category,,,Subject
828,,,,6742,60,2.033475913011017,,,Feature,,,,,,,,,,Category,,,Subject
829,,,,6732,70,1.68541409520435,,,Feature,,,,,,,,,,Category,,,Subject
830,,,,6801,1,0.37243597332969197,,,,Feature,,,,,,,,,Category,,,Subject
831,,,,6797,5,1.8524023084463193,,,,Feature,,,,,,,,,Category,,,Subject
832,,,,6792,10,3.6563756144366697,,,,Feature,,,,,,,,,Category,,,Subject
833,,,,6787,15,5.321383162314801,,,,Feature,,,,,,,,,Category,,,Subject
834,,,,6782,20,6.790905305943698,,,,Feature,,,,,,,,,Category,,,Subject
835,,,,6772,30,9.088098584399336,,,,Feature,,,,,,,,,Category,,,Subject
836,,,,6762,40,5.755389667805133,,,,Feature,,,,,,,,,Category,,,Subject
837,,,,6752,50,3.4362168349155793,,,,Feature,,,,,,,,,Category,,,Subject
838,,,,6742,60,2.058212724346439,,,,Feature,,,,,,,,,Category,,,Subject
839,,,,6732,70,1.6863361154885805,,,,Feature,,,,,,,,,Category,,,Subject
840,,,,6801,1,0.08848460162735396,,,,,Feature,,,,,,,,Category,,,Subject
841,,,,6797,5,0.4335372810812304,,,,,Feature,,,,,,,,Category,,,Subject
842,,,,6792,10,0.8186406926178899,,,,,Feature,,,,,,,,Category,,,Subject
843,,,,6787,15,1.1703213570775381,,,,,Feature,,,,,,,,Category,,,Subject
844,,,,6782,20,1.4822427985649096,,,,,Feature,,,,,,,,Category,,,Subject
845,,,,6772,30,2.050067114969457,,,,,Feature,,,,,,,,Category,,,Subject
846,,,,6762,40,2.0389802589212946,,,,,Feature,,,,,,,,Category,,,Subject
847,,,,6752,50,2.025102951032923,,,,,Feature,,,,,,,,Category,,,Subject
848,,,,6742,60,2.032243648273001,,,,,Feature,,,,,,,,Category,,,Subject
849,,,,6732,70,2.0372699568143564,,,,,Feature,,,,,,,,Category,,,Subject
850,,,,6801,1,0.9656116786770554,,,,,,Feature,,,,,,,Category,,,Subject
851,,,,6797,5,4.7990579627437535,,,,,,Feature,,,,,,,Category,,,Subject
852,,,,6792,10,9.482437921296366,,,,,,Feature,,,,,,,Category,,,Subject
853,,,,6787,15,12.258421183147556,,,,,,Feature,,,,,,,Category,,,Subject
854,,,,6782,20,12.689074481434957,,,,,,Feature,,,,,,,Category,,,Subject
855,,,,6772,30,12.725366257893612,,,,,,Feature,,,,,,,Category,,,Subject
856,,,,6762,40,0.47263970393978433,,,,,,Feature,,,,,,,Category,,,Subject
857,,,,6752,50,0.020975600348543996,,,,,,Feature,,,,,,,Category,,,Subject
858,,,,6742,60,0.0,,,,,,Feature,,,,,,,Category,,,Subject
859,,,,6732,70,0.0,,,,,,Feature,,,,,,,Category,,,Subject
860,,,,6801,1,0.9697863692777412,,,,,,,Feature,,,,,,Category,,,Subject
861,,,,6797,5,4.824504360436264,,,,,,,Feature,,,,,,Category,,,Subject
862,,,,6792,10,9.530215965267786,,,,,,,Feature,,,,,,Category,,,Subject
863,,,,6787,15,12.257515785479352,,,,,,,Feature,,,,,,Category,,,Subject
864,,,,6782,20,12.682740860314002,,,,,,,Feature,,,,,,Category,,,Subject
865,,,,6772,30,12.725366257893612,,,,,,,Feature,,,,,,Category,,,Subject
866,,,,6762,40,0.42670286901439164,,,,,,,Feature,,,,,,Category,,,Subject
867,,,,6752,50,0.018878182851403854,,,,,,,Feature,,,,,,Category,,,Subject
868,,,,6742,60,0.0,,,,,,,Feature,,,,,,Category,,,Subject
869,,,,6732,70,0.0,,,,,,,Feature,,,,,,Category,,,Subject
870,,,,6801,1,0.987861306775704,,,,,,,,Feature,,,,,Category,,,Subject
871,,,,6797,5,4.890342590280859,,,,,,,,Feature,,,,,Category,,,Subject
872,,,,6792,10,9.6239621473668,,,,,,,,Feature,,,,,Category,,,Subject
873,,,,6787,15,12.289178366873031,,,,,,,,Feature,,,,,Category,,,Subject
874,,,,6782,20,12.655251490084963,,,,,,,,Feature,,,,,Category,,,Subject
875,,,,6772,30,12.724664118569606,,,,,,,,Feature,,,,,Category,,,Subject
876,,,,6762,40,0.5289951298540652,,,,,,,,Feature,,,,,Category,,,Subject
877,,,,6752,50,0.09646148657076375,,,,,,,,Feature,,,,,Category,,,Subject
878,,,,6742,60,0.00840179643772535,,,,,,,,Feature,,,,,Category,,,Subject
879,,,,6732,70,0.0,,,,,,,,Feature,,,,,Category,,,Subject
880,,,,6801,1,0.04985236096936017,,,,,,,,,Feature,,,,Category,,,Subject
881,,,,6797,5,0.24175776057125004,,,,,,,,,Feature,,,,Category,,,Subject
882,,,,6792,10,0.46864399939769835,,,,,,,,,Feature,,,,Category,,,Subject
883,,,,6787,15,0.6803099750820397,,,,,,,,,Feature,,,,Category,,,Subject
884,,,,6782,20,0.8798902085260099,,,,,,,,,Feature,,,,Category,,,Subject
885,,,,6772,30,1.2527776609158774,,,,,,,,,Feature,,,,Category,,,Subject
886,,,,6762,40,1.3085276306159954,,,,,,,,,Feature,,,,Category,,,Subject
887,,,,6752,50,1.284734105076878,,,,,,,,,Feature,,,,Category,,,Subject
888,,,,6742,60,1.2710349121504012,,,,,,,,,Feature,,,,Category,,,Subject
889,,,,6732,70,1.2669632077329327,,,,,,,,,Feature,,,,Category,,,Subject
890,,,,6801,1,0.31323840623658217,,,,,,,,,,Feature,,,Category,,,Subject
891,,,,6797,5,1.561994841691668,,,,,,,,,,Feature,,,Category,,,Subject
892,,,,6792,10,3.10212190928438,,,,,,,,,,Feature,,,Category,,,Subject
893,,,,6787,15,4.571914001578481,,,,,,,,,,Feature,,,Category,,,Subject
894,,,,6782,20,5.926630367406732,,,,,,,,,,Feature,,,Category,,,Subject
895,,,,6772,30,8.150047558768787,,,,,,,,,,Feature,,,Category,,,Subject
896,,,,6762,40,5.689017702232407,,,,,,,,,,Feature,,,Category,,,Subject
897,,,,6752,50,3.538338389147816,,,,,,,,,,Feature,,,Category,,,Subject
898,,,,6742,60,2.102490906122977,,,,,,,,,,Feature,,,Category,,,Subject
899,,,,6732,70,1.7341815027158425,,,,,,,,,,Feature,,,Category,,,Subject
900,,,,6801,1,0.4891294801066167,,,,,,,,,,,Feature,,Category,,,Subject
901,,,,6797,5,2.442520512428853,,,,,,,,,,,Feature,,Category,,,Subject
902,,,,6792,10,4.83515614883856,,,,,,,,,,,Feature,,Category,,,Subject
903,,,,6787,15,7.024345959145366,,,,,,,,,,,Feature,,Category,,,Subject
904,,,,6782,20,8.834828147828912,,,,,,,,,,,Feature,,Category,,,Subject
905,,,,6772,30,11.11416496343402,,,,,,,,,,,Feature,,Category,,,Subject
906,,,,6762,40,4.8298829723159376,,,,,,,,,,,Feature,,Category,,,Subject
907,,,,6752,50,1.8880881578372883,,,,,,,,,,,Feature,,Category,,,Subject
908,,,,6742,60,0.7555135606163564,,,,,,,,,,,Feature,,Category,,,Subject
909,,,,6732,70,0.5055729619032667,,,,,,,,,,,Feature,,Category,,,Subject
910,,,,6801,1,0.9918775707820902,,,,,,,,,,,,Feature,Category,,,Subject
911,,,,6797,5,4.9299949789398605,,,,,,,,,,,,Feature,Category,,,Subject
912,,,,6792,10,9.72830181344835,,,,,,,,,,,,Feature,Category,,,Subject
913,,,,6787,15,12.413998505260082,,,,,,,,,,,,Feature,Category,,,Subject
914,,,,6782,20,12.702745957931304,,,,,,,,,,,,Feature,Category,,,Subject
915,,,,6772,30,12.725366257893612,,,,,,,,,,,,Feature,Category,,,Subject
916,,,,6762,40,0.29925035832521535,,,,,,,,,,,,Feature,Category,,,Subject
917,,,,6752,50,0.020975600348543996,,,,,,,,,,,,Feature,Category,,,Subject
918,,,,6742,60,0.0,,,,,,,,,,,,Feature,Category,,,Subject
919,,,,6732,70,0.0,,,,,,,,,,,,Feature,Category,,,Subject
